IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
MSY,29.99338889,-90.25802778,466755.0,233966.0,232789,101.78,101.78,102.41,87.29,972.08,5.99,6.73,2185.0,566.0,40.0,39,79.0
PDX,45.58872222,-122.5975,462021.0,231311.0,230710,131.82,131.82,132.06,114.72,1416.07,7.5,8.57,2075.0,446.0,35.0,35,70.0
DAL,32.84711389,-96.85177222,455204.0,227065.0,228139,57.56,57.56,59.03,47.19,459.99,7.6,5.31,3791.0,283.0,14.0,14,28.0
MDW,41.7859825,-87.75242444,430900.0,215369.0,215531,71.01,71.01,72.24,58.06,574.62,8.22,5.99,3379.0,867.0,28.0,29,57.0
JFK,40.63975111,-73.77892556,430083.0,214916.0,215167,237.68,237.68,238.12,210.39,2447.12,10.93,9.24,4047.0,543.0,48.0,48,96.0
SJC,37.36186194,-121.9290089,410448.0,205653.0,204795,119.48,119.48,120.77,101.98,1239.62,5.17,5.24,1767.0,309.0,27.0,26,53.0
CMH,39.99798528,-82.89188278,398222.0,199462.0,198760,98.58,98.58,98.8,83.29,861.27,8.18,8.57,3753.0,506.0,36.0,36,72.0
SAT,29.53369444,-98.46977778,377232.0,189211.0,188021,86.04,86.04,86.81,72.64,779.3,5.24,6.18,1654.0,278.0,25.0,29,54.0
ONT,34.056,-117.6011944,373835.0,187482.0,186353,99.98,99.98,101.41,84.11,985.58,4.89,6.11,2360.0,288.0,24.0,24,48.0
RDU,35.87763889,-78.78747222,366567.0,182928.0,183639,97.88,97.88,98.57,81.93,804.19,5.88,4.94,2693.0,457.0,47.0,50,97.0
ABQ,35.04022222,-106.6091944,365687.0,183326.0,182361,94.68,94.68,95.5,79.58,910.17,6.29,6.55,1306.0,468.0,27.0,28,55.0
IND,39.71732917,-86.29438417,364998.0,182883.0,182115,94.93,94.93,95.61,78.55,819.23,6.64,7.11,2602.0,428.0,40.0,41,81.0
FLL,26.07258333,-80.15275,355037.0,177835.0,177202,131.45,131.45,132.46,116.37,1278.14,8.57,9.22,1598.0,753.0,38.0,38,76.0
IAD,38.94453194,-77.45580972,350777.0,175313.0,175464,168.98,168.98,169.52,147.75,1687.27,8.53,6.83,3553.0,414.0,50.0,50,100.0
AUS,30.19453278,-97.66987194,348766.0,174831.0,173935,81.38,81.38,81.82,69.47,703.28,5.37,5.88,2243.0,263.0,28.0,27,55.0
SNA,33.67565861,-117.8682225,343686.0,172211.0,171475,128.92,128.92,129.31,110.77,1336.55,4.92,5.5,2267.0,368.0,29.0,30,59.0
SMF,38.69542167,-121.5907669,337111.0,168842.0,168269,104.8,104.8,106.29,89.03,1077.44,6.51,6.89,1583.0,263.0,21.0,22,43.0
BUR,34.20061917,-118.3584969,281483.0,141004.0,140479,75.13,75.13,76.95,60.79,645.57,5.28,5.57,1601.0,271.0,14.0,15,29.0
ELP,31.80666667,-106.3778056,270521.0,135535.0,134986,86.68,86.68,87.85,73.18,844.84,5.66,5.77,833.0,270.0,18.0,18,36.0
BDL,41.93887417,-72.68322833,261847.0,131324.0,130523,130.36,130.36,131.32,115.86,1175.85,5.58,6.78,2505.0,440.0,35.0,36,71.0
GSO,36.09774694,-79.9372975,242356.0,121107.0,121249,83.14,83.14,82.93,68.44,643.37,6.97,7.28,2551.0,323.0,32.0,31,63.0
PBI,26.68316194,-80.09559417,231433.0,116014.0,115419,137.72,137.72,138.4,121.74,1353.33,7.37,9.3,1126.0,421.0,31.0,31,62.0
SDF,38.17438889,-85.736,228934.0,114723.0,114211,74.76,74.76,75.12,60.41,571.59,6.75,7.78,1550.0,258.0,29.0,28,57.0
OKC,35.39308833,-97.60073389,221460.0,111172.0,110288,79.8,79.8,79.81,67.19,685.28,5.51,6.89,1064.0,197.0,15.0,14,29.0
RNO,39.49857611,-119.7680647,219997.0,110167.0,109830,88.9,88.9,90.08,74.04,841.79,6.96,7.53,953.0,200.0,19.0,19,38.0
TUL,36.19837222,-95.88824167,208759.0,104713.0,104046,79.14,79.14,79.72,65.68,656.68,6.0,7.86,1098.0,186.0,15.0,16,31.0
BUF,42.94052472,-78.73216667,205954.0,103237.0,102717,76.87,76.87,77.51,62.69,570.34,6.89,7.33,2595.0,205.0,25.0,23,48.0
SJU,18.43941667,-66.00183333,202705.0,101892.0,100813,212.36,212.36,212.36,195.15,2345.12,8.13,9.76,1292.0,320.0,25.0,25,50.0
JAX,30.49405556,-81.68786111,199341.0,99838.0,99503,98.6,98.6,98.64,88.48,873.33,6.58,8.17,1021.0,240.0,32.0,31,63.0
ORF,36.89461111,-76.20122222,192374.0,96369.0,96005,92.73,92.73,94.03,81.99,728.87,6.73,7.39,1894.0,269.0,24.0,23,47.0
ANC,61.17432028,-149.9961856,186068.0,93103.0,92965,148.62,148.62,146.85,134.12,1672.33,7.33,9.53,1917.0,396.0,23.0,23,46.0
BHM,33.56294306,-86.75354972,177797.0,89147.0,88650,70.81,70.81,70.5,58.13,545.38,6.01,6.47,846.0,152.0,25.0,24,49.0
TUS,32.11608333,-110.9410278,173779.0,87180.0,86599,95.31,95.31,95.23,79.0,910.27,5.48,7.99,782.0,122.0,17.0,17,34.0
OMA,41.30251861,-95.89417306,173206.0,86907.0,86299,95.86,95.86,95.99,82.33,849.71,5.28,7.64,991.0,162.0,16.0,15,31.0
MKE,42.94722222,-87.89658333,172306.0,86483.0,85823,89.03,89.03,88.82,71.47,721.94,4.4,6.91,1791.0,162.0,24.0,25,49.0
ROC,43.11886611,-77.67238389,167180.0,83827.0,83353,75.98,75.98,77.01,62.17,573.18,6.61,7.2,1967.0,241.0,22.0,18,40.0
RIC,37.50516667,-77.31966667,159530.0,79910.0,79620,83.27,83.27,83.53,67.44,618.95,5.92,7.27,1798.0,176.0,16.0,18,34.0
RSW,26.53616667,-81.75516667,157214.0,78736.0,78478,131.66,131.66,131.82,119.44,1286.67,7.48,9.24,641.0,250.0,29.0,32,61.0
LIT,34.72939611,-92.22424556,155430.0,77998.0,77432,69.9,69.9,69.99,56.56,545.54,6.39,7.76,860.0,173.0,19.0,16,35.0
PVD,41.72399917,-71.42822111,149048.0,74751.0,74297,108.66,108.66,109.78,94.75,897.91,5.33,6.85,1317.0,212.0,23.0,23,46.0
DAY,39.90237583,-84.219375,146699.0,73555.0,73144,83.23,83.23,83.59,65.94,657.71,5.47,6.81,1622.0,215.0,21.0,22,43.0
SYR,43.11118694,-76.10631056,136267.0,68329.0,67938,79.78,79.78,81.03,66.55,603.68,5.68,6.75,1611.0,241.0,18.0,18,36.0
COS,38.80580556,-104.70025,130670.0,65557.0,65113,93.7,93.7,92.81,80.66,833.24,5.79,7.99,1356.0,147.0,15.0,16,31.0
HNL,21.31869111,-157.9224072,128338.0,64503.0,63835,303.03,303.03,305.47,286.3,4152.2,7.73,12.38,393.0,240.0,17.0,16,33.0
ALB,42.74811944,-73.80297861,119170.0,59815.0,59355,97.19,97.19,97.91,82.8,792.98,6.69,7.62,1229.0,176.0,18.0,20,38.0
GEG,47.61985556,-117.5338425,116539.0,58371.0,58168,96.19,96.19,97.29,74.05,925.59,6.66,7.43,628.0,138.0,11.0,11,22.0
GRR,42.88081972,-85.52276778,93298.0,46925.0,46373,59.61,59.61,59.5,44.01,359.18,4.96,7.94,1067.0,65.0,9.0,8,17.0
CHS,32.89864639,-80.04050583,92562.0,46380.0,46182,63.48,63.48,63.16,49.56,425.77,5.74,7.96,560.0,87.0,14.0,14,28.0
BOI,43.56444444,-116.2227778,91262.0,45755.0,45507,89.41,89.41,91.02,72.3,856.28,6.05,7.7,363.0,38.0,12.0,12,24.0
TYS,35.81248722,-83.99285583,90291.0,45251.0,45040,68.59,68.59,68.77,53.22,482.78,4.26,6.49,899.0,56.0,13.0,12,25.0
DSM,41.53493306,-93.66068222,89600.0,45091.0,44509,78.06,78.06,77.77,61.16,614.41,4.47,7.2,960.0,69.0,9.0,8,17.0
GSP,34.89566722,-82.21885833,88951.0,44626.0,44325,64.31,64.31,63.74,49.72,438.87,4.91,6.31,1000.0,92.0,14.0,13,27.0
MDT,40.19349528,-76.76340361,84102.0,42181.0,41921,81.13,81.13,80.35,65.79,615.52,4.13,7.35,1220.0,71.0,11.0,10,21.0
ICT,37.64995889,-97.43304583,79515.0,39895.0,39620,92.21,92.21,91.97,78.8,813.01,4.2,5.62,843.0,63.0,9.0,9,18.0
SRQ,27.39533333,-82.55411111,77461.0,38854.0,38607,104.47,104.47,104.49,90.02,954.12,5.37,7.81,357.0,110.0,21.0,21,42.0
LBB,33.66363889,-101.8227778,69985.0,35127.0,34858,58.5,58.5,59.47,49.45,500.53,6.17,5.55,386.0,49.0,9.0,9,18.0
MAF,31.94252778,-102.2019139,69937.0,35090.0,34847,60.83,60.83,62.16,51.87,552.2,4.68,4.58,339.0,85.0,8.0,9,17.0
ABE,40.65236278,-75.44040167,69399.0,34799.0,34600,81.42,81.42,81.64,71.1,638.73,14.3,6.69,1081.0,104.0,13.0,13,26.0
HSV,34.6404475,-86.77310944,67865.0,34096.0,33769,68.31,68.31,66.69,53.01,465.92,4.87,6.83,603.0,56.0,12.0,8,20.0
PNS,30.47330556,-87.18744444,65034.0,32547.0,32487,71.85,71.85,71.16,57.88,569.07,5.24,6.32,516.0,59.0,11.0,10,21.0
CAE,33.93884,-81.11953944,62029.0,31082.0,30947,54.55,54.55,53.19,39.03,283.2,7.34,8.1,458.0,61.0,8.0,8,16.0
PWM,43.64616667,-70.30875,61399.0,30801.0,30598,93.78,93.78,95.44,82.08,756.8,5.27,8.31,703.0,100.0,12.0,12,24.0
SAV,32.12758333,-81.20213889,61192.0,30665.0,30527,64.15,64.15,62.96,46.5,414.22,5.48,8.92,322.0,52.0,9.0,10,19.0
JAN,32.31116667,-90.07588889,61157.0,30589.0,30568,73.38,73.38,72.77,58.91,578.92,7.79,7.98,399.0,56.0,13.0,14,27.0
