IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
CLT,35.21401111,-80.94312583,1148210.0,571527.0,576683.0,87.21,87.21,87.0,,702.6,8.76,6.23,6432.0,1516.0,90.0,91.0,181.0
LGA,40.77724306,-73.87260917,1061797.0,532206.0,529591.0,127.25,127.25,128.08,,1067.55,7.71,8.44,9794.0,1951.0,64.0,63.0,127.0
MSP,44.88054694,-93.2169225,1042645.0,518408.0,524237.0,122.51,122.51,122.36,,1175.16,6.0,4.32,5063.0,1468.0,85.0,86.0,171.0
BOS,42.3643475,-71.00517917,938988.0,470494.0,468494.0,133.6,133.6,133.47,,1156.03,8.27,7.99,7963.0,1529.0,55.0,54.0,109.0
IAH,29.98047222,-95.33972222,898753.0,447072.0,451681.0,125.42,125.42,127.7,,1247.56,6.63,6.21,3061.0,1124.0,72.0,73.0,145.0
DCA,38.85208333,-77.03772222,853141.0,428009.0,425132.0,102.59,102.59,102.85,,826.03,5.66,5.68,6674.0,973.0,56.0,52.0,108.0
LAS,36.08036111,-115.1523333,828901.0,415270.0,413631.0,100.02,100.02,101.05,,974.22,5.46,5.24,1880.0,995.0,63.0,64.0,127.0
PHL,39.87195278,-75.24114083,827045.0,414489.0,412556.0,118.75,118.75,119.0,,1053.91,8.28,8.1,5589.0,1025.0,67.0,69.0,136.0
MCO,28.42888889,-81.31602778,778367.0,389924.0,388443.0,120.27,120.27,119.8,,1139.03,6.33,6.82,2692.0,1028.0,60.0,57.0,117.0
SEA,47.44898194,-122.3093131,754665.0,377185.0,377480.0,152.22,152.22,152.06,,1662.92,6.61,7.24,3535.0,1144.0,47.0,47.0,94.0
MIA,25.79325,-80.29055556,720642.0,360095.0,360547.0,138.59,138.59,138.94,,1355.0,6.92,6.15,3873.0,1719.0,55.0,56.0,111.0
SLC,40.78838778,-111.9777731,684469.0,342216.0,342253.0,117.28,117.28,116.38,,1190.96,5.98,5.64,2380.0,466.0,58.0,59.0,117.0
CVG,39.04614278,-84.6621725,645073.0,322997.0,322076.0,100.56,100.56,99.19,,880.51,6.41,6.07,2534.0,440.0,66.0,67.0,133.0
BWI,39.17540167,-76.66819833,641450.0,321377.0,320073.0,106.59,106.59,106.93,,899.44,7.72,6.77,3929.0,1080.0,73.0,75.0,148.0
MEM,35.04241667,-89.97666667,625764.0,310985.0,314779.0,96.54,96.54,96.69,,858.89,4.94,3.6,2010.0,771.0,68.0,68.0,136.0
CLE,41.41089417,-81.84939667,611993.0,306044.0,305949.0,102.71,102.71,102.83,,882.12,6.16,6.12,3070.0,924.0,59.0,59.0,118.0
SAN,32.73355611,-117.1896567,604608.0,303993.0,300615.0,109.26,109.26,110.0,,1093.11,6.57,6.53,1999.0,645.0,40.0,40.0,80.0
RDU,35.87763889,-78.78747222,590703.0,294242.0,296461.0,90.55,90.55,90.72,,728.34,5.92,3.31,3134.0,926.0,56.0,53.0,109.0
BNA,36.12447667,-86.67818222,587503.0,293377.0,294126.0,94.14,94.14,94.72,,808.73,5.38,3.34,1580.0,722.0,66.0,66.0,132.0
HOU,29.64541861,-95.27888889,573146.0,285216.0,287930.0,77.08,77.08,79.03,,689.47,6.37,4.88,2665.0,506.0,35.0,37.0,72.0
TPA,27.97547222,-82.53325,561377.0,281672.0,279705.0,112.51,112.51,112.22,,1072.77,5.47,6.55,2392.0,867.0,51.0,49.0,100.0
IAD,38.94453194,-77.45580972,491357.0,245729.0,245628.0,138.75,138.75,138.96,,1289.6,6.12,4.41,2832.0,801.0,64.0,62.0,126.0
JFK,40.63975111,-73.77892556,466520.0,231933.0,234587.0,206.89,206.89,207.61,,2056.17,11.34,7.93,2222.0,1082.0,61.0,54.0,115.0
MCI,39.29760528,-94.71390556,453097.0,227597.0,225500.0,102.51,102.51,102.66,,971.38,5.87,5.8,1699.0,445.0,41.0,41.0,82.0
SJC,37.36186194,-121.9290089,433911.0,217828.0,216083.0,109.32,109.32,109.78,,1025.18,3.63,3.02,1370.0,488.0,32.0,33.0,65.0
IND,39.71732917,-86.29438417,414361.0,208302.0,206059.0,89.4,89.4,88.8,,764.8,5.57,5.81,1800.0,436.0,49.0,45.0,94.0
MSY,29.99338889,-90.25802778,412685.0,207650.0,205035.0,103.73,103.73,104.03,,1000.11,5.66,6.46,1576.0,510.0,40.0,42.0,82.0
PDX,45.58872222,-122.5975,392109.0,196901.0,195208.0,118.37,118.37,118.06,,1209.25,5.59,6.28,1440.0,547.0,32.0,32.0,64.0
DAL,32.84711389,-96.85177222,378524.0,187851.0,190673.0,56.42,56.42,58.0,,442.89,5.91,3.26,1102.0,197.0,13.0,13.0,26.0
ONT,34.056,-117.6011944,365054.0,183731.0,181323.0,102.73,102.73,103.48,,993.76,5.02,5.01,1095.0,334.0,27.0,28.0,55.0
FLL,26.07258333,-80.15275,364987.0,183408.0,181579.0,126.25,126.25,125.89,,1229.2,7.61,7.79,1490.0,915.0,39.0,35.0,74.0
SAT,29.53369444,-98.46977778,342836.0,172917.0,169919.0,82.95,82.95,83.64,,738.76,4.85,5.36,915.0,256.0,24.0,31.0,55.0
OAK,37.72129083,-122.2207167,338953.0,169690.0,169263.0,94.57,94.57,95.41,,897.54,4.56,4.15,946.0,329.0,23.0,21.0,44.0
DAY,39.90237583,-84.219375,314267.0,157317.0,156950.0,82.08,82.08,82.2,,685.44,7.38,6.42,1807.0,409.0,44.0,43.0,87.0
ABQ,35.04022222,-106.6091944,311232.0,156333.0,154899.0,89.93,89.93,90.7,,843.1,5.92,5.47,734.0,301.0,29.0,29.0,58.0
BDL,41.93887417,-72.68322833,292735.0,147488.0,145247.0,113.63,113.63,113.75,,971.06,5.18,6.68,1592.0,527.0,40.0,41.0,81.0
SNA,33.67565861,-117.8682225,290149.0,145389.0,144760.0,115.35,115.35,115.83,,1097.21,5.82,4.46,1264.0,515.0,26.0,26.0,52.0
CMH,39.99798528,-82.89188278,287788.0,144923.0,142865.0,82.99,82.99,82.53,,645.87,5.56,6.34,1370.0,359.0,33.0,36.0,69.0
AUS,30.19453278,-97.66987194,286691.0,144501.0,142190.0,70.89,70.89,71.64,,578.31,4.52,4.7,1055.0,215.0,23.0,27.0,50.0
MDW,41.7859825,-87.75242444,285116.0,142506.0,142610.0,82.54,82.54,83.78,,681.94,6.4,4.83,2664.0,408.0,38.0,38.0,76.0
SMF,38.69542167,-121.5907669,269919.0,135436.0,134483.0,109.93,109.93,110.07,,1113.06,4.03,5.01,1411.0,272.0,22.0,23.0,45.0
BUF,42.94052472,-78.73216667,259063.0,130127.0,128936.0,73.67,73.67,73.02,,543.94,5.77,7.32,1973.0,363.0,25.0,27.0,52.0
PBI,26.68316194,-80.09559417,256630.0,129097.0,127533.0,126.25,126.25,126.16,,1226.02,6.68,7.65,1030.0,536.0,30.0,35.0,65.0
ELP,31.80666667,-106.3778056,254316.0,127876.0,126440.0,84.7,84.7,85.43,,820.46,5.57,5.01,360.0,226.0,18.0,20.0,38.0
SYR,43.11118694,-76.10631056,250986.0,126163.0,124823.0,74.64,74.64,74.92,,539.34,5.9,6.64,1929.0,440.0,32.0,32.0,64.0
TUL,36.19837222,-95.88824167,245760.0,123725.0,122035.0,76.44,76.44,76.25,,624.0,4.78,5.49,881.0,208.0,26.0,20.0,46.0
OKC,35.39308833,-97.60073389,243976.0,122948.0,121028.0,76.41,76.41,76.37,,638.18,4.71,5.33,930.0,171.0,21.0,19.0,40.0
ORF,36.89461111,-76.20122222,237353.0,119302.0,118051.0,81.93,81.93,80.97,,606.64,6.24,7.1,1684.0,390.0,28.0,26.0,54.0
BUR,34.20061917,-118.3584969,236706.0,118708.0,117998.0,80.96,80.96,82.61,,671.9,4.34,3.14,770.0,206.0,20.0,21.0,41.0
MKE,42.94722222,-87.89658333,233985.0,118011.0,115974.0,88.26,88.26,87.42,,722.27,4.37,5.29,1875.0,290.0,36.0,36.0,72.0
ROC,43.11886611,-77.67238389,213572.0,107671.0,105901.0,71.59,71.59,70.95,,517.61,5.65,7.36,1620.0,365.0,23.0,23.0,46.0
JAX,30.49405556,-81.68786111,212743.0,107055.0,105688.0,85.6,85.6,85.35,,734.61,5.88,7.65,1108.0,289.0,31.0,34.0,65.0
SDF,38.17438889,-85.736,198473.0,99926.0,98547.0,69.51,69.51,68.58,,508.97,4.66,6.53,913.0,188.0,28.0,28.0,56.0
GSO,36.09774694,-79.9372975,189315.0,94651.0,94664.0,71.58,71.58,70.32,,527.14,6.03,7.66,1268.0,317.0,31.0,26.0,57.0
RNO,39.49857611,-119.7680647,186003.0,93397.0,92606.0,90.54,90.54,90.72,,834.78,5.29,5.63,679.0,195.0,22.0,21.0,43.0
RSW,26.53616667,-81.75516667,184237.0,92741.0,91496.0,108.81,108.81,108.49,,1032.34,5.19,7.41,701.0,362.0,35.0,35.0,70.0
TUS,32.11608333,-110.9410278,183856.0,92665.0,91191.0,88.42,88.42,88.25,,818.81,4.12,6.31,519.0,154.0,22.0,21.0,43.0
SJU,18.43941667,-66.00183333,181569.0,91397.0,90172.0,207.09,207.09,208.74,,2335.48,5.11,4.87,725.0,472.0,22.0,22.0,44.0
BHM,33.56294306,-86.75354972,171320.0,86158.0,85162.0,59.86,59.86,59.33,,421.1,4.55,5.29,663.0,169.0,22.0,19.0,41.0
OMA,41.30251861,-95.89417306,170314.0,85878.0,84436.0,94.2,94.2,93.04,,840.42,4.72,5.63,775.0,195.0,26.0,30.0,56.0
HNL,21.31869111,-157.9224072,164829.0,82972.0,81857.0,299.55,299.55,302.0,,4035.64,7.25,6.05,529.0,303.0,22.0,22.0,44.0
RIC,37.50516667,-77.31966667,161830.0,81253.0,80577.0,74.51,74.51,73.41,,543.85,5.61,7.31,1038.0,289.0,24.0,24.0,48.0
LIT,34.72939611,-92.22424556,152687.0,76947.0,75740.0,64.23,64.23,64.09,,483.85,4.31,5.91,643.0,156.0,21.0,16.0,37.0
ANC,61.17432028,-149.9961856,146252.0,73307.0,72945.0,148.56,148.56,147.25,,1721.53,6.75,8.88,1025.0,384.0,21.0,22.0,43.0
PVD,41.72399917,-71.42822111,144336.0,72953.0,71383.0,103.64,103.64,103.12,,812.55,5.28,6.8,937.0,221.0,19.0,24.0,43.0
ALB,42.74811944,-73.80297861,131912.0,66474.0,65438.0,92.26,92.26,91.6,,724.9,5.56,7.91,893.0,263.0,23.0,28.0,51.0
SRQ,27.39533333,-82.55411111,124076.0,62371.0,61705.0,96.58,96.58,96.29,,872.43,4.71,6.23,587.0,315.0,27.0,30.0,57.0
ICT,37.64995889,-97.43304583,119138.0,60078.0,59060.0,83.99,83.99,83.17,,719.41,3.93,4.59,602.0,117.0,22.0,18.0,40.0
CHS,32.89864639,-80.04050583,117113.0,58787.0,58326.0,64.51,64.51,64.41,,462.82,5.19,7.07,1056.0,230.0,20.0,20.0,40.0
DSM,41.53493306,-93.66068222,114636.0,57945.0,56691.0,80.27,80.27,79.48,,654.79,4.29,6.1,676.0,102.0,17.0,17.0,34.0
COS,38.80580556,-104.70025,108098.0,54443.0,53655.0,71.5,71.5,70.49,,571.65,3.01,4.22,883.0,130.0,11.0,11.0,22.0
GRR,42.88081972,-85.52276778,101677.0,51467.0,50210.0,58.41,58.41,56.96,,331.61,4.1,7.58,814.0,121.0,17.0,13.0,30.0
LGB,33.81772222,-118.1516111,98067.0,49204.0,48863.0,106.78,106.78,106.95,,995.52,4.81,6.09,445.0,168.0,18.0,21.0,39.0
GEG,47.61985556,-117.5338425,95603.0,48088.0,47515.0,101.79,101.79,100.53,,999.41,5.66,6.88,542.0,122.0,11.0,11.0,22.0
CAE,33.93884,-81.11953944,93517.0,47036.0,46481.0,59.47,59.47,58.84,,384.74,5.45,7.77,619.0,166.0,18.0,18.0,36.0
SAV,32.12758333,-81.20213889,92804.0,46760.0,46044.0,60.53,60.53,60.13,,417.92,3.99,6.23,732.0,159.0,14.0,14.0,28.0
LBB,33.66363889,-101.8227778,92197.0,46527.0,45670.0,57.17,57.17,57.83,,459.85,4.22,5.07,328.0,63.0,11.0,10.0,21.0
TYS,35.81248722,-83.99285583,88164.0,44341.0,43823.0,64.07,64.07,63.57,,450.5,3.69,6.83,368.0,99.0,11.0,11.0,22.0
GSP,34.89566722,-82.21885833,86645.0,43601.0,43044.0,53.96,53.96,53.25,,348.43,3.73,5.54,708.0,112.0,17.0,15.0,32.0
JAN,32.31116667,-90.07588889,85460.0,42902.0,42558.0,68.65,68.65,67.79,,536.22,4.83,5.98,275.0,66.0,18.0,18.0,36.0
BTR,30.53316083,-91.14963444,84592.0,42510.0,42082.0,68.81,68.81,67.77,,533.12,5.26,5.86,338.0,165.0,11.0,14.0,25.0
PWM,43.64616667,-70.30875,80086.0,40265.0,39821.0,85.82,85.82,85.41,,627.25,6.8,7.65,726.0,134.0,12.0,11.0,23.0
TLH,30.39652778,-84.35033333,79402.0,39876.0,39526.0,56.8,56.8,57.53,,435.07,4.41,5.85,500.0,64.0,6.0,6.0,12.0
MOB,30.69141667,-88.24283333,78469.0,39505.0,38964.0,68.54,68.54,67.5,,528.86,5.59,5.52,392.0,145.0,15.0,13.0,28.0
MAF,31.94252778,-102.2019139,78434.0,39687.0,38747.0,59.81,59.81,61.73,,510.96,3.91,4.32,236.0,57.0,11.0,10.0,21.0
PNS,30.47330556,-87.18744444,78055.0,39214.0,38841.0,69.02,69.02,68.59,,550.61,5.36,4.87,553.0,91.0,11.0,13.0,24.0
MDT,40.19349528,-76.76340361,74873.0,37826.0,37047.0,82.94,82.94,82.56,,631.31,4.93,7.0,621.0,77.0,17.0,15.0,32.0
HSV,34.6404475,-86.77310944,74464.0,37578.0,36886.0,60.1,60.1,60.13,,398.85,2.97,4.87,447.0,67.0,8.0,12.0,20.0
SHV,32.4466275,-93.82559833,66301.0,33360.0,32941.0,53.42,53.42,52.58,,368.77,5.09,7.1,275.0,50.0,12.0,12.0,24.0
LEX,38.03697222,-84.60538889,63972.0,32138.0,31834.0,53.81,53.81,52.42,,349.03,5.01,6.96,267.0,77.0,14.0,13.0,27.0
HRL,26.22850611,-97.65439389,63684.0,32190.0,31494.0,64.89,64.89,65.62,,506.01,3.96,3.89,249.0,89.0,6.0,7.0,13.0
AMA,35.2193725,-101.7059272,63656.0,32158.0,31498.0,60.53,60.53,61.04,,480.86,4.43,5.68,239.0,38.0,8.0,7.0,15.0
BTV,44.47300361,-73.1503125,63653.0,32048.0,31605.0,81.52,81.52,80.87,,604.82,6.27,6.9,548.0,126.0,14.0,14.0,28.0
MSN,43.13985778,-89.33751361,63608.0,32223.0,31385.0,59.27,59.27,58.45,,348.94,2.95,4.94,591.0,70.0,11.0,10.0,21.0
DAB,29.17991667,-81.05805556,63471.0,31878.0,31593.0,78.78,78.78,78.41,,630.85,5.2,7.15,301.0,114.0,10.0,13.0,23.0
BOI,43.56444444,-116.2227778,63440.0,31823.0,31617.0,92.87,92.87,92.61,,880.67,5.26,6.96,329.0,66.0,11.0,12.0,23.0
CRP,27.77036083,-97.50121528,63398.0,32090.0,31308.0,59.15,59.15,58.41,,399.18,4.49,4.26,287.0,66.0,6.0,4.0,10.0
ISP,40.7952425,-73.10021194,59821.0,30176.0,29645.0,94.07,94.07,93.42,,731.37,4.93,7.02,895.0,119.0,20.0,19.0,39.0
FSD,43.58135111,-96.74170028,59199.0,29733.0,29466.0,67.82,67.82,67.28,,550.46,4.97,5.46,419.0,81.0,13.0,14.0,27.0
ABE,40.65236278,-75.44040167,58485.0,29522.0,28963.0,80.7,80.7,80.81,,623.4,4.69,6.52,443.0,83.0,13.0,11.0,24.0
PSP,33.82921556,-116.5062531,57337.0,28940.0,28397.0,92.09,92.09,91.69,,826.57,5.02,5.78,203.0,44.0,20.0,19.0,39.0
BIL,45.8076625,-108.5428611,53870.0,27021.0,26849.0,75.32,75.32,74.42,,672.48,3.13,3.9,258.0,37.0,7.0,7.0,14.0
FAT,36.77619444,-119.7181389,53295.0,26751.0,26544.0,78.56,78.56,78.6,,666.0,5.08,6.48,375.0,57.0,9.0,9.0,18.0
CID,41.88458833,-91.71087222,51871.0,26169.0,25702.0,65.81,65.81,65.51,,495.96,3.64,5.95,468.0,130.0,12.0,12.0,24.0
MLB,28.10275,-80.64580556,49359.0,24837.0,24522.0,89.6,89.6,89.41,,735.74,4.15,6.64,261.0,147.0,15.0,15.0,30.0
DET,42.40919444,-83.00986111,46396.0,23410.0,22986.0,66.58,66.58,66.03,,499.75,7.14,5.55,462.0,96.0,4.0,4.0,8.0
CHA,35.03526833,-85.20378778,45415.0,22847.0,22568.0,48.08,48.08,47.45,,248.63,3.74,4.82,247.0,27.0,10.0,5.0,15.0
MHT,42.93451639,-71.43705583,41592.0,20857.0,20735.0,96.52,96.52,95.82,,743.26,6.88,7.32,391.0,71.0,8.0,8.0,16.0
LNK,40.85097222,-96.75925,41519.0,20817.0,20702.0,71.37,71.37,70.41,,601.7,6.64,7.21,265.0,41.0,11.0,10.0,21.0
MLI,41.44852639,-90.50753917,39923.0,20050.0,19873.0,62.58,62.58,62.47,,459.23,4.17,5.11,321.0,101.0,12.0,10.0,22.0
FWA,40.97846583,-85.19514639,39606.0,20071.0,19535.0,49.86,49.86,48.66,,262.02,2.79,6.39,326.0,30.0,11.0,11.0,22.0
ROA,37.32546833,-79.97542833,39584.0,19796.0,19788.0,50.71,50.71,49.76,,312.33,4.96,7.34,439.0,63.0,10.0,14.0,24.0
BZN,45.77690139,-111.1530072,38189.0,19187.0,19002.0,56.6,56.6,56.07,,436.5,5.04,4.44,340.0,26.0,7.0,7.0,14.0
JNU,58.35496194,-134.5762764,37227.0,18626.0,18601.0,81.67,81.67,79.11,,776.85,10.22,8.54,530.0,213.0,8.0,8.0,16.0
SBA,34.42621194,-119.8403733,36680.0,18481.0,18199.0,87.48,87.48,88.18,,776.2,6.61,6.18,155.0,47.0,12.0,11.0,23.0
BIS,46.77411111,-100.7467222,35870.0,18022.0,17848.0,68.34,68.34,68.93,,574.61,2.45,2.37,163.0,23.0,7.0,7.0,14.0
FAI,64.8136775,-147.8596694,35610.0,18038.0,17572.0,62.53,62.53,59.77,,522.41,4.51,9.95,267.0,157.0,5.0,4.0,9.0
MBS,43.53291472,-84.07964722,35098.0,17815.0,17283.0,48.7,48.7,48.28,,239.13,3.02,6.25,281.0,39.0,4.0,4.0,8.0
CRW,38.37315083,-81.59318972,34488.0,17284.0,17204.0,50.06,50.06,49.0,,327.75,5.88,6.91,297.0,43.0,9.0,10.0,19.0
MYR,33.67975,-78.92833333,34013.0,17126.0,16887.0,52.31,52.31,51.01,,334.29,3.76,7.17,253.0,49.0,13.0,13.0,26.0
EUG,44.12326,-123.2186856,33634.0,16893.0,16741.0,85.94,85.94,85.76,,783.53,5.89,8.11,338.0,56.0,6.0,6.0,12.0
AZO,42.234875,-85.5520575,33579.0,16966.0,16613.0,48.75,48.75,47.4,,289.59,1.09,4.75,371.0,95.0,7.0,7.0,14.0
CAK,40.91631194,-81.44246556,33104.0,16788.0,16316.0,66.64,66.64,66.98,,473.25,3.79,6.33,288.0,47.0,14.0,12.0,26.0
GTF,47.48200194,-111.3706853,33097.0,16628.0,16469.0,65.54,65.54,65.58,,600.49,1.54,3.87,198.0,53.0,7.0,7.0,14.0
AGS,33.369955,-81.96449611,32790.0,16470.0,16320.0,44.7,44.7,43.93,,215.77,4.98,7.97,230.0,17.0,4.0,3.0,7.0
FAY,34.99147222,-78.88,31268.0,15753.0,15515.0,45.45,45.45,44.74,,214.62,2.92,7.77,221.0,51.0,4.0,5.0,9.0
OGG,20.89864972,-156.4304578,31228.0,15662.0,15566.0,135.89,135.89,136.63,,1648.59,4.86,4.79,197.0,72.0,6.0,7.0,13.0
TOL,41.58680556,-83.80783333,30334.0,15272.0,15062.0,58.78,58.78,58.05,,434.61,4.62,7.24,115.0,35.0,5.0,5.0,10.0
LAN,42.7787,-84.58735806,29594.0,15028.0,14566.0,41.41,41.41,39.55,,203.69,2.13,4.45,259.0,78.0,6.0,6.0,12.0
TRI,36.47521417,-82.40742056,29010.0,14607.0,14403.0,47.82,47.82,47.29,,302.81,3.74,6.12,172.0,22.0,5.0,6.0,11.0
RST,43.90882639,-92.49798722,28678.0,14555.0,14123.0,48.21,48.21,47.28,,244.7,2.48,6.07,367.0,9.0,5.0,5.0,10.0
GRB,44.48507333,-88.12959,28643.0,14541.0,14102.0,59.96,59.96,59.39,,393.18,0.3,3.06,185.0,30.0,6.0,7.0,13.0
MGM,32.30064417,-86.39397611,28519.0,14296.0,14223.0,51.24,51.24,50.09,,340.98,5.78,7.0,149.0,24.0,6.0,5.0,11.0
ILM,34.27061111,-77.90255556,28282.0,14176.0,14106.0,51.75,51.75,50.37,,342.94,4.13,6.45,238.0,59.0,7.0,6.0,13.0
FAR,46.91934889,-96.81498889,28207.0,14256.0,13951.0,62.63,62.63,62.71,,474.79,1.93,5.26,146.0,50.0,6.0,7.0,13.0
GUM,13.48345,-144.7959825,28113.0,13303.0,14810.0,108.69,108.69,106.27,,1214.21,2.86,3.62,424.0,107.0,5.0,5.0,10.0
HPN,41.06695778,-73.70757444,27804.0,14041.0,13763.0,109.61,109.61,109.44,,876.73,5.79,6.57,523.0,46.0,7.0,9.0,16.0
GNV,29.69005556,-82.27177778,27343.0,13768.0,13575.0,67.72,67.72,68.13,,528.76,5.11,6.91,204.0,39.0,7.0,5.0,12.0
SBN,41.70895361,-86.31847417,27201.0,13748.0,13453.0,49.05,49.05,47.61,,285.03,3.25,5.2,190.0,47.0,7.0,6.0,13.0
STT,18.33730556,-64.97336111,26119.0,13066.0,13053.0,34.08,34.08,34.24,,121.66,5.8,5.66,219.0,37.0,5.0,8.0,13.0
RAP,44.04532139,-103.0573708,25680.0,12937.0,12743.0,65.56,65.56,64.94,,600.35,1.29,4.42,142.0,50.0,6.0,7.0,13.0
STX,17.70188889,-64.79855556,25402.0,12712.0,12690.0,173.15,173.15,173.75,,1873.54,4.44,5.37,186.0,60.0,8.0,5.0,13.0
AVL,35.43619444,-82.54180556,25182.0,12686.0,12496.0,42.25,42.25,41.96,,214.71,4.99,8.52,192.0,15.0,6.0,3.0,9.0
MLU,32.51086556,-92.03768778,25007.0,12511.0,12496.0,52.95,52.95,52.23,,383.93,9.41,9.08,69.0,28.0,5.0,6.0,11.0
MSO,46.91630556,-114.0905556,24870.0,12537.0,12333.0,53.49,53.49,53.62,,409.26,4.64,3.6,196.0,39.0,7.0,7.0,14.0
BGR,44.80744444,-68.82813889,23964.0,12051.0,11913.0,57.46,57.46,56.23,,362.11,5.47,10.08,162.0,67.0,8.0,8.0,16.0
ORH,42.26733944,-71.87570944,23325.0,11781.0,11544.0,84.64,84.64,83.05,,607.32,3.96,5.31,655.0,34.0,5.0,5.0,10.0
AVP,41.33814944,-75.7242675,22838.0,11545.0,11293.0,52.17,52.17,49.92,,313.07,4.18,7.2,179.0,47.0,9.0,9.0,18.0
KTN,55.35556861,-131.71374,22736.0,11387.0,11349.0,78.86,78.86,77.18,,,8.66,9.83,176.0,133.0,4.0,4.0,8.0
FLG,35.13845472,-111.6712183,22670.0,11374.0,11296.0,41.47,41.47,40.75,,177.08,3.93,3.37,473.0,15.0,3.0,3.0,6.0
SUX,42.40260333,-96.38436694,22521.0,11325.0,11196.0,49.55,49.55,48.97,,359.89,3.56,5.51,148.0,85.0,11.0,11.0,22.0
MFE,26.17583333,-98.23861111,21582.0,10901.0,10681.0,73.61,73.61,70.23,,555.9,4.99,2.41,75.0,31.0,3.0,4.0,7.0
SWF,41.50409361,-74.10483833,20983.0,10725.0,10258.0,116.92,116.92,115.27,,951.4,3.5,8.38,110.0,29.0,11.0,16.0,27.0
EVV,38.03799139,-87.53062667,20392.0,10282.0,10110.0,45.46,45.46,44.6,,314.34,3.34,6.58,124.0,34.0,7.0,6.0,13.0
BGM,42.20848278,-75.97961361,19438.0,9788.0,9650.0,53.71,53.71,53.09,,354.13,3.4,6.03,246.0,23.0,4.0,4.0,8.0
ERI,42.08202139,-80.17621556,19095.0,9694.0,9401.0,40.68,40.68,38.93,,188.02,5.91,10.1,230.0,8.0,3.0,3.0,6.0
SGF,37.24432611,-93.38685806,18809.0,9525.0,9284.0,76.98,76.98,77.5,,611.4,4.29,5.01,144.0,20.0,6.0,6.0,12.0
PIA,40.66424333,-89.69330556,18673.0,9439.0,9234.0,40.85,40.85,39.6,,179.51,3.56,5.02,173.0,44.0,6.0,7.0,13.0
IDA,43.51455556,-112.0701667,18419.0,9265.0,9154.0,52.73,52.73,51.92,,386.95,4.13,5.83,74.0,13.0,4.0,3.0,7.0
MOT,48.25937778,-101.2803339,18412.0,9303.0,9109.0,53.7,53.7,53.55,,426.5,1.02,-0.24,64.0,22.0,3.0,3.0,6.0
MRY,36.5869825,-121.8429478,18382.0,9230.0,9152.0,43.7,43.7,43.75,,245.27,5.63,5.54,108.0,5.0,2.0,3.0,5.0
HTS,38.36666667,-82.55802778,18341.0,9250.0,9091.0,48.04,48.04,46.56,,324.03,5.54,4.51,174.0,28.0,6.0,4.0,10.0
JAC,43.60732417,-110.7377389,18306.0,9176.0,9130.0,53.96,53.96,53.27,,382.05,4.93,5.3,146.0,23.0,5.0,5.0,10.0
ELM,42.15991361,-76.89144333,17918.0,9023.0,8895.0,40.43,40.43,39.11,,227.83,3.66,7.5,175.0,40.0,5.0,5.0,10.0
MFR,42.37422778,-122.8734978,17680.0,8866.0,8814.0,65.44,65.44,66.16,,503.26,8.28,8.41,149.0,39.0,5.0,4.0,9.0
