IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
DCA,38.85208333,-77.03772222,807680.0,404067.0,403613.0,109.16,109.16,110.47,86.46,883.58,4.76,4.5,21240.0,906.0,50.0,51.0,101.0
SLC,40.78838778,-111.9777731,787882.0,393826.0,394056.0,130.0,130.0,132.16,107.31,1321.1,7.23,5.7,6749.0,830.0,55.0,55.0,110.0
SAN,32.73355611,-117.1896567,729706.0,364980.0,364726.0,129.84,129.84,131.54,111.31,1372.77,8.49,7.71,7394.0,756.0,43.0,40.0,83.0
CVG,39.04614278,-84.6621725,719148.0,359564.0,359584.0,125.75,125.75,126.07,102.05,1152.54,7.36,4.18,9336.0,831.0,74.0,74.0,148.0
MIA,25.79325,-80.29055556,673825.0,336822.0,337003.0,167.14,167.14,169.28,140.41,1656.05,10.26,7.48,7376.0,1178.0,50.0,50.0,100.0
TPA,27.97547222,-82.53325,620776.0,310365.0,310411.0,131.72,131.72,134.2,113.02,1290.5,8.26,8.1,4892.0,748.0,49.0,50.0,99.0
SJC,37.36186194,-121.9290089,612950.0,306479.0,306471.0,126.2,126.2,127.87,106.63,1290.87,7.92,6.83,6459.0,511.0,33.0,33.0,66.0
MCI,39.29760528,-94.71390556,597249.0,298593.0,298656.0,110.08,110.08,112.46,92.71,1045.19,7.04,6.51,5221.0,657.0,44.0,40.0,84.0
OAK,37.72129083,-122.2207167,585847.0,292890.0,292957.0,97.66,97.66,99.91,82.97,944.17,9.37,7.65,4444.0,457.0,35.0,34.0,69.0
HOU,29.64541861,-95.27888889,570862.0,285415.0,285447.0,78.0,78.0,80.43,65.78,708.63,10.73,6.57,7336.0,673.0,39.0,39.0,78.0
IAD,38.94453194,-77.45580972,559533.0,279741.0,279792.0,168.6,168.6,168.64,143.97,1636.9,9.87,7.21,11507.0,571.0,51.0,53.0,104.0
PDX,45.58872222,-122.5975,551361.0,275699.0,275662.0,139.41,139.41,140.93,122.16,1511.44,7.72,7.5,5374.0,564.0,33.0,33.0,66.0
CLE,41.41089417,-81.84939667,546291.0,273147.0,273144.0,121.8,121.8,122.48,99.39,1073.98,6.39,5.86,6600.0,634.0,50.0,49.0,99.0
BNA,36.12447667,-86.67818222,539272.0,269614.0,269658.0,108.46,108.46,111.07,91.98,1005.03,7.3,5.12,4050.0,647.0,48.0,48.0,96.0
MEM,35.04241667,-89.97666667,520164.0,260052.0,260112.0,107.13,107.13,108.86,85.97,957.67,6.96,2.28,7705.0,636.0,58.0,57.0,115.0
MDW,41.7859825,-87.75242444,505363.0,252685.0,252678.0,88.9,88.9,90.84,72.62,767.19,11.32,6.53,4690.0,837.0,37.0,37.0,74.0
MSY,29.99338889,-90.25802778,501944.0,250999.0,250945.0,106.03,106.03,107.73,90.19,1010.45,6.85,6.62,3854.0,509.0,42.0,40.0,82.0
JFK,40.63975111,-73.77892556,490148.0,245039.0,245109.0,238.4,238.4,240.4,204.54,2410.83,10.14,6.85,7706.0,574.0,47.0,48.0,95.0
FLL,26.07258333,-80.15275,480166.0,240066.0,240100.0,142.24,142.24,143.98,120.43,1384.07,9.77,8.35,3601.0,859.0,40.0,42.0,82.0
DAL,32.84711389,-96.85177222,476008.0,238001.0,238007.0,61.18,61.18,62.16,49.98,488.0,9.51,7.1,7067.0,420.0,17.0,17.0,34.0
AUS,30.19453278,-97.66987194,417257.0,208684.0,208573.0,97.99,97.99,99.16,81.22,886.16,5.82,6.54,3934.0,380.0,37.0,40.0,77.0
SNA,33.67565861,-117.8682225,404188.0,202150.0,202038.0,133.47,133.47,134.65,113.2,1373.64,6.59,5.9,6012.0,480.0,27.0,27.0,54.0
SMF,38.69542167,-121.5907669,383347.0,191673.0,191674.0,105.8,105.8,107.76,91.18,1084.3,8.85,7.98,2007.0,243.0,20.0,21.0,41.0
SAT,29.53369444,-98.46977778,375717.0,187854.0,187863.0,93.91,93.91,95.16,77.84,858.73,6.09,7.03,2854.0,323.0,30.0,31.0,61.0
CMH,39.99798528,-82.89188278,374913.0,187431.0,187482.0,105.89,105.89,106.84,87.36,919.7,7.08,7.61,5394.0,428.0,36.0,34.0,70.0
RDU,35.87763889,-78.78747222,365343.0,182677.0,182666.0,102.91,102.91,104.55,83.54,836.1,6.77,6.93,5163.0,432.0,37.0,38.0,75.0
ABQ,35.04022222,-106.6091944,365059.0,182531.0,182528.0,100.6,100.6,103.32,84.92,976.79,7.71,7.04,2189.0,409.0,31.0,33.0,64.0
ONT,34.056,-117.6011944,349108.0,174464.0,174644.0,97.08,97.08,99.16,82.5,950.29,7.98,8.43,3159.0,227.0,22.0,23.0,45.0
IND,39.71732917,-86.29438417,348035.0,174012.0,174023.0,96.44,96.44,97.01,76.46,789.19,6.87,7.78,4485.0,390.0,31.0,32.0,63.0
BDL,41.93887417,-72.68322833,328171.0,164141.0,164030.0,138.36,138.36,140.01,117.93,1243.18,6.23,6.6,4544.0,505.0,36.0,38.0,74.0
RNO,39.49857611,-119.7680647,272514.0,136261.0,136253.0,93.44,93.44,95.34,77.96,880.68,9.09,8.55,1636.0,276.0,24.0,24.0,48.0
BUR,34.20061917,-118.3584969,272082.0,136047.0,136035.0,76.26,76.26,77.47,62.15,640.7,9.24,9.0,3107.0,279.0,10.0,10.0,20.0
PVD,41.72399917,-71.42822111,255188.0,127591.0,127597.0,116.34,116.34,118.22,98.57,983.74,6.77,6.55,2693.0,358.0,27.0,26.0,53.0
JAX,30.49405556,-81.68786111,239855.0,119936.0,119919.0,103.67,103.67,105.21,85.8,907.99,6.91,7.61,1792.0,320.0,29.0,27.0,56.0
SJU,18.43941667,-66.00183333,234095.0,117014.0,117081.0,225.52,225.52,228.35,201.37,2454.4,7.8,7.01,2251.0,339.0,28.0,28.0,56.0
ELP,31.80666667,-106.3778056,231768.0,115892.0,115876.0,91.18,91.18,93.19,76.16,875.7,7.2,7.17,1449.0,273.0,18.0,18.0,36.0
PBI,26.68316194,-80.09559417,228412.0,114211.0,114201.0,144.37,144.37,145.88,123.91,1405.96,8.13,8.25,1959.0,490.0,27.0,29.0,56.0
SDF,38.17438889,-85.736,217057.0,108480.0,108577.0,83.75,83.75,84.74,67.58,659.38,6.71,7.41,1962.0,236.0,26.0,27.0,53.0
ANC,61.17432028,-149.9961856,208822.0,104387.0,104435.0,157.09,157.09,157.51,139.98,1778.07,8.88,10.81,4193.0,354.0,27.0,29.0,56.0
OKC,35.39308833,-97.60073389,203772.0,101886.0,101886.0,82.07,82.07,83.13,66.38,699.79,6.28,8.07,1785.0,184.0,20.0,16.0,36.0
TUL,36.19837222,-95.88824167,201039.0,100480.0,100559.0,83.64,83.64,84.94,66.97,683.86,6.72,7.94,1986.0,222.0,16.0,15.0,31.0
BHM,33.56294306,-86.75354972,192935.0,96429.0,96506.0,79.04,79.04,80.69,63.39,632.43,6.37,6.4,1539.0,221.0,26.0,28.0,54.0
TUS,32.11608333,-110.9410278,187123.0,93560.0,93563.0,101.05,101.05,102.09,83.21,959.95,6.27,8.22,1662.0,141.0,18.0,19.0,37.0
BUF,42.94052472,-78.73216667,184257.0,92143.0,92114.0,89.82,89.82,90.32,70.87,675.89,7.17,8.62,3432.0,267.0,22.0,22.0,44.0
OMA,41.30251861,-95.89417306,174264.0,87125.0,87139.0,99.64,99.64,101.01,82.35,891.78,6.95,8.13,1419.0,146.0,17.0,13.0,30.0
ORF,36.89461111,-76.20122222,170787.0,85374.0,85413.0,103.21,103.21,104.07,84.4,813.43,5.93,7.67,2592.0,220.0,19.0,22.0,41.0
HNL,21.31869111,-157.9224072,170139.0,85073.0,85066.0,244.21,244.21,245.78,222.77,3211.99,5.2,5.89,1343.0,171.0,20.0,21.0,41.0
RIC,37.50516667,-77.31966667,163019.0,81501.0,81518.0,92.86,92.86,93.52,73.32,691.34,6.13,6.89,3317.0,178.0,18.0,18.0,36.0
MKE,42.94722222,-87.89658333,158393.0,79204.0,79189.0,93.13,93.13,93.63,72.86,728.92,4.32,7.68,2993.0,137.0,17.0,18.0,35.0
RSW,26.53616667,-81.75516667,148859.0,74425.0,74434.0,140.3,140.3,141.56,119.21,1350.03,6.35,7.33,1068.0,223.0,26.0,26.0,52.0
GSO,36.09774694,-79.9372975,140348.0,70135.0,70213.0,87.42,87.42,87.97,66.39,618.61,6.47,8.48,2446.0,191.0,16.0,15.0,31.0
LIT,34.72939611,-92.22424556,138763.0,69377.0,69386.0,74.58,74.58,76.28,58.67,567.15,6.39,7.46,1326.0,172.0,16.0,14.0,30.0
ROC,43.11886611,-77.67238389,135988.0,67975.0,68013.0,86.57,86.57,86.06,67.14,623.69,7.54,8.77,2986.0,262.0,15.0,16.0,31.0
MHT,42.93451639,-71.43705583,134923.0,67457.0,67466.0,108.05,108.05,110.86,90.58,901.13,7.72,7.82,1557.0,212.0,19.0,19.0,38.0
ALB,42.74811944,-73.80297861,133888.0,66913.0,66975.0,106.3,106.3,107.15,87.71,855.48,6.03,8.64,1909.0,199.0,17.0,19.0,36.0
GEG,47.61985556,-117.5338425,131157.0,65573.0,65584.0,86.57,86.57,88.29,71.69,790.33,6.83,8.52,1102.0,129.0,13.0,13.0,26.0
BOI,43.56444444,-116.2227778,117581.0,58786.0,58795.0,88.3,88.3,90.9,74.42,831.68,7.48,8.95,636.0,62.0,14.0,13.0,27.0
COS,38.80580556,-104.70025,112434.0,56212.0,56222.0,107.52,107.52,107.51,84.55,982.74,4.95,8.34,1773.0,147.0,15.0,13.0,28.0
SYR,43.11118694,-76.10631056,108273.0,54121.0,54152.0,94.25,94.25,94.3,73.5,705.53,4.72,8.33,1841.0,164.0,16.0,15.0,31.0
DAY,39.90237583,-84.219375,103394.0,51705.0,51689.0,86.04,86.04,85.27,65.05,622.86,5.05,7.58,1838.0,144.0,12.0,15.0,27.0
GRR,42.88081972,-85.52276778,93910.0,46959.0,46951.0,65.93,65.93,67.22,46.77,394.61,5.08,8.93,1756.0,77.0,9.0,7.0,16.0
JAN,32.31116667,-90.07588889,86743.0,43454.0,43289.0,80.46,80.46,82.21,65.29,655.83,6.04,6.15,743.0,73.0,12.0,13.0,25.0
ISP,40.7952425,-73.10021194,79089.0,39548.0,39541.0,111.81,111.81,115.4,97.57,959.81,6.62,4.72,863.0,115.0,11.0,12.0,23.0
DSM,41.53493306,-93.66068222,75704.0,37864.0,37840.0,82.08,82.08,82.58,63.37,641.24,5.47,8.02,1088.0,45.0,13.0,8.0,21.0
PWM,43.64616667,-70.30875,71513.0,35757.0,35756.0,105.81,105.81,106.39,87.38,855.92,5.96,7.36,1538.0,98.0,14.0,15.0,29.0
MDT,40.19349528,-76.76340361,70309.0,35161.0,35148.0,85.83,85.83,86.26,66.9,633.44,4.34,8.95,1305.0,69.0,11.0,9.0,20.0
LBB,33.66363889,-101.8227778,68693.0,34349.0,34344.0,64.84,64.84,66.42,52.58,523.79,6.59,7.4,761.0,73.0,7.0,7.0,14.0
ICT,37.64995889,-97.43304583,67322.0,33671.0,33651.0,90.7,90.7,90.81,70.33,727.75,4.76,7.48,1140.0,42.0,9.0,8.0,17.0
MAF,31.94252778,-102.2019139,65693.0,32853.0,32840.0,68.83,68.83,70.13,56.69,575.73,6.15,7.29,711.0,83.0,8.0,8.0,16.0
GSP,34.89566722,-82.21885833,65436.0,32725.0,32711.0,77.02,77.02,78.1,56.13,495.27,4.75,6.71,1577.0,69.0,7.0,7.0,14.0
CHS,32.89864639,-80.04050583,63523.0,31772.0,31751.0,67.43,67.43,67.84,48.7,417.48,4.58,7.19,922.0,50.0,9.0,8.0,17.0
TYS,35.81248722,-83.99285583,63202.0,31584.0,31618.0,76.39,76.39,77.37,56.86,499.72,5.37,7.19,981.0,50.0,10.0,7.0,17.0
OGG,20.89864972,-156.4304578,60525.0,30273.0,30252.0,183.92,183.92,184.3,169.48,2341.92,6.29,4.43,518.0,71.0,11.0,11.0,22.0
SAV,32.12758333,-81.20213889,55954.0,27982.0,27972.0,69.77,69.77,70.51,49.96,419.92,5.59,7.88,649.0,33.0,5.0,6.0,11.0
CID,41.88458833,-91.71087222,55915.0,27966.0,27949.0,66.92,66.92,67.64,49.61,454.54,4.36,7.45,1494.0,31.0,7.0,6.0,13.0
HPN,41.06695778,-73.70757444,55646.0,27838.0,27808.0,121.03,121.03,120.48,97.78,957.01,7.47,8.63,2743.0,55.0,8.0,8.0,16.0
PNS,30.47330556,-87.18744444,55093.0,27521.0,27572.0,74.23,74.23,74.39,56.17,548.35,3.68,6.73,696.0,59.0,8.0,8.0,16.0
FAI,64.8136775,-147.8596694,54148.0,27069.0,27079.0,86.41,86.41,85.97,71.95,798.87,6.86,9.44,946.0,96.0,5.0,5.0,10.0
AMA,35.2193725,-101.7059272,53759.0,26889.0,26870.0,68.06,68.06,69.78,54.53,553.78,6.95,9.46,578.0,46.0,4.0,4.0,8.0
HSV,34.6404475,-86.77310944,53311.0,26661.0,26650.0,78.1,78.1,78.23,57.61,522.16,4.85,6.04,1015.0,48.0,7.0,6.0,13.0
PSP,33.82921556,-116.5062531,53054.0,26536.0,26518.0,117.37,117.37,117.92,99.0,1135.88,7.29,7.81,478.0,101.0,13.0,14.0,27.0
ABE,40.65236278,-75.44040167,51955.0,25979.0,25976.0,93.02,93.02,93.22,74.25,727.48,4.86,8.05,1089.0,88.0,8.0,8.0,16.0
MSN,43.13985778,-89.33751361,51541.0,25774.0,25767.0,65.99,65.99,66.92,45.92,380.29,4.54,8.75,1125.0,39.0,5.0,4.0,9.0
SRQ,27.39533333,-82.55411111,48258.0,24119.0,24139.0,110.68,110.68,111.7,91.3,971.61,5.48,7.05,346.0,61.0,14.0,13.0,27.0
JNU,58.35496194,-134.5762764,45257.0,22627.0,22630.0,84.3,84.3,83.77,68.85,753.13,13.3,10.56,694.0,215.0,7.0,7.0,14.0
BTR,30.53316083,-91.14963444,44567.0,22283.0,22284.0,81.54,81.54,82.68,63.07,589.18,5.28,5.3,553.0,61.0,8.0,10.0,18.0
SHV,32.4466275,-93.82559833,43907.0,21958.0,21949.0,69.88,69.88,70.81,52.06,438.72,4.34,5.18,655.0,34.0,6.0,6.0,12.0
HRL,26.22850611,-97.65439389,43328.0,21664.0,21664.0,56.77,56.77,58.36,46.95,445.64,9.09,9.24,504.0,124.0,5.0,5.0,10.0
CAE,33.93884,-81.11953944,41210.0,20603.0,20607.0,57.19,57.19,58.14,37.17,257.22,6.52,6.25,797.0,19.0,5.0,4.0,9.0
CRP,27.77036083,-97.50121528,38333.0,19170.0,19163.0,56.18,56.18,57.06,42.8,369.38,7.82,9.55,402.0,99.0,4.0,4.0,8.0
MOB,30.69141667,-88.24283333,36557.0,18253.0,18304.0,67.53,67.53,68.77,49.65,463.86,6.61,7.53,581.0,20.0,5.0,5.0,10.0
MBS,43.53291472,-84.07964722,33053.0,16529.0,16524.0,57.78,57.78,58.4,39.89,315.35,3.29,7.35,704.0,23.0,3.0,4.0,7.0
MFE,26.17583333,-98.23861111,32758.0,16381.0,16377.0,78.96,78.96,78.9,60.87,589.64,3.77,6.84,191.0,36.0,3.0,3.0,6.0
FSD,43.58135111,-96.74170028,32701.0,16353.0,16348.0,68.76,68.76,69.95,50.36,479.02,2.89,5.94,402.0,14.0,6.0,4.0,10.0
GRB,44.48507333,-88.12959,32618.0,16311.0,16307.0,67.45,67.45,69.09,48.02,404.51,3.43,7.87,573.0,31.0,3.0,3.0,6.0
LGB,33.81772222,-118.1516111,32366.0,16186.0,16180.0,137.77,137.77,137.41,115.82,1406.49,4.62,4.83,436.0,26.0,5.0,6.0,11.0
LEX,38.03697222,-84.60538889,31721.0,15834.0,15887.0,61.58,61.58,62.11,43.81,364.96,7.43,7.77,452.0,16.0,3.0,4.0,7.0
BTV,44.47300361,-73.1503125,31029.0,15514.0,15515.0,98.53,98.53,98.34,80.69,759.29,7.4,12.1,567.0,44.0,5.0,4.0,9.0
SGF,37.24432611,-93.38685806,30754.0,15386.0,15368.0,74.22,74.22,74.94,55.05,416.77,2.99,3.13,500.0,12.0,2.0,2.0,4.0
SBA,34.42621194,-119.8403733,29656.0,14831.0,14825.0,50.4,50.4,51.89,35.97,255.25,9.66,7.29,622.0,12.0,2.0,3.0,5.0
BIL,45.8076625,-108.5428611,29631.0,14816.0,14815.0,93.33,93.33,95.48,75.54,859.79,2.93,7.85,336.0,30.0,6.0,6.0,12.0
STT,18.33730556,-64.97336111,28321.0,14161.0,14160.0,146.98,146.98,147.72,125.99,1455.45,4.66,6.27,232.0,40.0,9.0,11.0,20.0
KOA,19.73876583,-156.0456314,26288.0,13144.0,13144.0,153.97,153.97,153.44,141.24,1911.96,5.49,6.13,185.0,16.0,7.0,7.0,14.0
MYR,33.67975,-78.92833333,25487.0,12744.0,12743.0,55.67,55.67,55.33,39.56,317.84,1.79,6.52,229.0,17.0,4.0,4.0,8.0
KTN,55.35556861,-131.71374,25093.0,12547.0,12546.0,80.26,80.26,79.15,66.05,711.63,9.03,11.89,322.0,86.0,4.0,4.0,8.0
LAN,42.7787,-84.58735806,24099.0,12050.0,12049.0,51.37,51.37,51.68,34.0,224.32,2.36,6.81,487.0,21.0,3.0,3.0,6.0
LIH,21.97598306,-159.3389581,23192.0,11595.0,11597.0,99.14,99.14,99.02,89.94,1156.22,2.6,3.32,286.0,10.0,4.0,4.0,8.0
GTF,47.48200194,-111.3706853,22937.0,11465.0,11472.0,79.69,79.69,82.03,65.26,727.21,6.76,1.96,312.0,31.0,6.0,6.0,12.0
FAR,46.91934889,-96.81498889,22920.0,11459.0,11461.0,58.55,58.55,61.04,41.64,358.88,1.11,6.0,374.0,9.0,1.0,1.0,2.0
RST,43.90882639,-92.49798722,22490.0,11252.0,11238.0,57.54,57.54,56.28,38.5,316.93,2.44,7.17,545.0,14.0,2.0,2.0,4.0
XNA,36.28186944,-94.30681111,22093.0,11060.0,11033.0,86.74,86.74,89.38,66.25,685.17,8.83,8.2,563.0,31.0,4.0,4.0,8.0
DAB,29.17991667,-81.05805556,21174.0,10587.0,10587.0,89.17,89.17,88.38,68.87,696.59,6.34,8.41,129.0,17.0,5.0,5.0,10.0
ILM,34.27061111,-77.90255556,21022.0,10512.0,10510.0,54.65,54.65,54.03,39.56,297.73,0.42,4.65,297.0,12.0,1.0,1.0,2.0
LNK,40.85097222,-96.75925,19988.0,9996.0,9992.0,79.56,79.56,79.18,63.09,656.32,6.96,9.24,230.0,8.0,5.0,5.0,10.0
SBN,41.70895361,-86.31847417,19951.0,9976.0,9975.0,60.94,60.94,60.64,44.89,405.05,2.54,4.67,419.0,20.0,5.0,5.0,10.0
TLH,30.39652778,-84.35033333,19807.0,9903.0,9904.0,64.33,64.33,65.11,45.26,358.88,9.86,9.78,286.0,5.0,1.0,1.0,2.0
EUG,44.12326,-123.2186856,19546.0,9774.0,9772.0,92.97,92.97,94.05,78.42,852.21,14.97,14.04,227.0,26.0,2.0,3.0,5.0
MSO,46.91630556,-114.0905556,19289.0,9640.0,9649.0,90.19,90.19,91.35,74.19,842.69,3.2,3.9,173.0,40.0,3.0,4.0,7.0
MLI,41.44852639,-90.50753917,18373.0,9190.0,9183.0,54.95,54.95,55.33,39.35,301.09,3.37,3.25,264.0,2.0,4.0,4.0,8.0
FAT,36.77619444,-119.7181389,17903.0,8957.0,8946.0,97.17,97.17,97.12,78.58,761.92,4.51,4.1,279.0,14.0,4.0,4.0,8.0
AZO,42.234875,-85.5520575,17747.0,8875.0,8872.0,55.54,55.54,56.5,38.48,286.3,3.57,6.96,495.0,16.0,4.0,4.0,8.0
BZN,45.77690139,-111.1530072,17603.0,8794.0,8809.0,105.46,105.46,107.43,87.27,1018.67,3.75,7.25,138.0,22.0,3.0,3.0,6.0
ROA,37.32546833,-79.97542833,17516.0,8758.0,8758.0,52.85,52.85,52.19,38.01,296.42,3.16,6.31,466.0,10.0,2.0,2.0,4.0
MLB,28.10275,-80.64580556,17318.0,8660.0,8658.0,92.1,92.1,91.76,72.06,733.22,4.15,7.78,109.0,13.0,3.0,3.0,6.0
MLU,32.51086556,-92.03768778,16794.0,8379.0,8415.0,59.69,59.69,59.46,43.18,416.91,4.09,6.25,156.0,44.0,6.0,5.0,11.0
BGR,44.80744444,-68.82813889,16215.0,8110.0,8105.0,65.17,65.17,68.62,47.41,341.42,9.72,10.83,496.0,21.0,4.0,4.0,8.0
TVC,44.74144472,-85.582235,15811.0,7909.0,7902.0,61.39,61.39,61.51,42.49,353.41,6.37,8.8,281.0,21.0,4.0,4.0,8.0
TOL,41.58680556,-83.80783333,15731.0,7865.0,7866.0,61.33,61.33,62.17,43.69,365.55,4.0,9.18,409.0,9.0,4.0,5.0,9.0
AVP,41.33814944,-75.7242675,15720.0,7859.0,7861.0,59.01,59.01,59.27,44.23,339.67,1.85,7.58,263.0,18.0,3.0,2.0,5.0
VPS,30.48325,-86.5254,15137.0,7568.0,7569.0,78.22,78.22,78.31,61.9,561.98,1.58,6.13,174.0,15.0,2.0,2.0,4.0
DLH,46.84209028,-92.19364861,14784.0,7396.0,7388.0,57.51,57.51,59.13,40.87,341.64,4.1,6.65,398.0,9.0,3.0,3.0,6.0
AVL,35.43619444,-82.54180556,14711.0,7356.0,7355.0,40.92,40.92,40.33,24.4,148.06,-0.49,2.63,265.0,6.0,1.0,1.0,2.0
FWA,40.97846583,-85.19514639,14542.0,7273.0,7269.0,73.86,73.86,75.27,55.16,487.78,5.45,8.23,362.0,21.0,6.0,6.0,12.0
BIS,46.77411111,-100.7467222,14146.0,7072.0,7074.0,76.37,76.37,79.56,61.46,621.21,1.28,5.99,174.0,15.0,1.0,1.0,2.0
SWF,41.50409361,-74.10483833,14113.0,7057.0,7056.0,135.98,135.98,135.86,114.38,1144.13,5.1,10.46,264.0,28.0,6.0,6.0,12.0
FCA,48.31140472,-114.2550694,13813.0,6966.0,6847.0,77.53,77.53,79.68,61.44,699.51,18.59,2.91,113.0,50.0,5.0,5.0,10.0
SIT,57.04713806,-135.3615983,13457.0,6728.0,6729.0,47.98,47.98,46.63,35.01,308.11,8.27,11.2,76.0,87.0,3.0,4.0,7.0
MFR,42.37422778,-122.8734978,13301.0,6652.0,6649.0,77.57,77.57,78.39,62.46,605.06,14.89,13.35,157.0,12.0,2.0,2.0,4.0
ILE,31.08583333,-97.6865,12665.0,6350.0,6315.0,62.72,62.72,63.46,39.34,209.21,0.77,3.57,299.0,7.0,1.0,1.0,2.0
RAP,44.04532139,-103.0573708,12368.0,6184.0,6184.0,86.82,86.82,89.07,70.79,788.58,3.08,3.82,170.0,15.0,1.0,1.0,2.0
PSC,46.26468028,-119.1190292,12310.0,6155.0,6155.0,74.93,74.93,75.08,60.04,695.45,0.64,3.71,121.0,7.0,2.0,3.0,5.0
FNT,42.96550333,-83.74345639,12100.0,6049.0,6051.0,40.56,40.56,40.43,19.57,101.58,3.01,7.98,237.0,5.0,2.0,2.0,4.0
TYR,32.35413889,-95.40238611,12048.0,6032.0,6016.0,52.38,52.38,52.33,29.83,165.76,0.33,2.37,216.0,5.0,1.0,1.0,2.0
MRY,36.5869825,-121.8429478,11800.0,5902.0,5898.0,70.77,70.77,70.12,54.19,337.47,6.26,4.59,235.0,6.0,2.0,2.0,4.0
CHA,35.03526833,-85.20378778,11750.0,5875.0,5875.0,72.07,72.07,72.74,57.2,522.45,1.68,4.95,268.0,19.0,3.0,2.0,5.0
EGE,39.64256778,-106.9176953,11543.0,5774.0,5769.0,158.44,158.44,157.06,128.49,1651.1,11.27,13.62,107.0,71.0,13.0,13.0,26.0
ERI,42.08202139,-80.17621556,11374.0,5687.0,5687.0,42.53,42.53,41.86,28.56,175.42,1.27,4.58,225.0,4.0,1.0,1.0,2.0
FSM,35.33659028,-94.36744111,11352.0,5677.0,5675.0,76.51,76.51,77.84,54.98,366.93,-1.48,2.73,193.0,5.0,1.0,1.0,2.0
