Origin,Dest,flight_count,avg_distance,avg_air_time,avg_dep_delay,avg_arr_delay
MAF,ABQ,3223,534.3,,5.51,2.96
MAF,AMA,533,366.93,,3.04,-5.17
MAF,AUS,3811,473.15,,3.04,-0.52
MAF,DAL,12174,513.38,,4.58,1.24
MAF,DFW,7433,497.29,,2.68,3.51
MAF,ELP,5171,395.9,,3.26,0.74
MAF,HOU,2661,709.72,,3.86,1.9
MAF,IAH,175,690.41,,4.56,5.01
MAF,LAX,2,1530.48,,0.0,-4.5
MAF,LBB,2240,194.73,,5.17,5.32
MAF,PHX,2264,933.42,,4.07,4.75
MBS,CLE,911,299.34,,2.46,5.32
MBS,DTW,10224,157.72,,0.62,0.69
MBS,GRR,53,138.4,,0.12,4.59
MBS,ORD,6627,357.27,,6.86,7.47
MCI,ABQ,457,1155.51,,16.02,13.91
MCI,ATL,13406,1113.66,,6.23,6.3
MCI,BNA,3039,790.19,,2.35,0.09
MCI,BOS,457,2021.33,,15.86,12.17
MCI,BWI,2292,1556.23,,9.21,8.24
MCI,CLE,2175,1116.88,,4.12,1.85
MCI,CLT,4390,1301.96,,5.45,3.08
MCI,CVG,5532,867.43,,3.05,4.05
MCI,DCA,3896,1528.87,,5.56,4.56
MCI,DEN,15178,857.78,,5.72,7.12
MCI,DFW,20431,740.3,,4.6,6.76
MCI,DSM,512,263.93,,-0.19,2.21
MCI,DTW,6060,1012.27,,1.83,2.25
MCI,ELP,1,1343.8,,134.0,137.0
MCI,EWR,4504,1757.4,,10.35,9.55
MCI,IAH,4942,1034.81,,2.79,4.76
MCI,ICT,3944,299.34,,6.58,4.4
MCI,IND,3580,725.81,,4.57,3.95
MCI,LAS,4867,1834.65,,7.64,4.29
MCI,LAX,4557,2193.53,,10.27,8.14
MCI,LGA,3472,1781.54,,7.03,8.62
MCI,MCO,1359,1725.21,,2.76,4.89
MCI,MDW,16458,651.78,,6.93,5.66
MCI,MEM,6064,630.86,,1.26,1.5
MCI,MIA,221,2014.89,,12.26,13.17
MCI,MKE,342,701.67,,5.56,6.58
MCI,MLI,669,429.69,,5.84,6.49
MCI,MSP,8767,632.47,,2.24,1.92
MCI,OKC,8734,503.72,,7.08,5.64
MCI,OMA,1395,244.62,,9.28,5.64
MCI,ORD,17228,648.56,,7.7,8.46
MCI,PHL,2086,1670.49,,5.86,3.8
MCI,PHX,10521,1680.15,,8.22,7.1
MCI,PIT,5516,1244.02,,6.08,6.1
MCI,SAN,1313,2145.25,,9.69,7.89
MCI,SEA,1564,2396.31,,8.97,7.0
MCI,SFO,3517,2412.4,,14.34,12.13
MCI,SLC,7124,1478.98,,3.41,2.82
MCI,STL,18698,381.41,,4.43,4.11
MCI,TPA,179,1686.59,,1.46,3.94
MCI,TUL,8150,358.88,,6.9,4.76
MCO,ATL,25695,648.56,,6.85,7.24
MCO,BDL,4283,1689.81,,5.4,5.69
MCO,BHM,1610,769.26,,3.38,2.05
MCO,BNA,5251,991.35,,2.16,1.81
MCO,BOS,11460,1804.07,,9.7,10.63
MCO,BUF,60,1627.04,,7.2,5.32
MCO,BWI,11128,1266.55,,7.4,5.81
MCO,CLE,6849,1440.36,,4.65,5.41
MCO,CLT,11127,753.17,,7.07,8.14
MCO,CMH,2465,1290.69,,4.13,2.82
MCO,CVG,5498,1216.66,,4.47,5.54
MCO,DAB,163,86.9,,4.23,11.12
MCO,DAY,4487,1300.35,,6.56,7.16
MCO,DCA,10048,1221.49,,4.99,5.33
MCO,DEN,6295,2486.43,,5.16,4.1
MCO,DFW,16540,1583.59,,3.97,6.1
MCO,DTW,10071,1540.14,,3.91,3.46
MCO,EWR,20245,1509.56,,10.32,11.75
MCO,FLL,13612,286.46,,5.95,6.76
MCO,GNV,1,167.37,,16.0,27.0
MCO,GSO,1173,859.39,,8.6,7.27
MCO,GSP,1,722.59,,1.0,
MCO,HOU,1,1364.72,,0.0,25.0
MCO,IAD,8629,1219.88,,2.92,2.12
MCO,IAH,7638,1372.77,,5.07,6.52
MCO,IND,4599,1332.53,,4.79,5.95
MCO,ISP,662,1564.28,,18.57,13.18
MCO,JAX,1123,230.14,,6.95,8.79
MCO,JFK,9095,1519.22,,9.57,9.49
MCO,LAS,109,3281.44,,13.9,2.9
MCO,LAX,5285,3567.91,,7.13,4.66
MCO,LGA,16752,1528.87,,9.12,10.14
MCO,MCI,1344,1725.21,,4.57,-1.34
MCO,MDW,3455,1591.64,,5.66,5.43
MCO,MEM,5970,1099.18,,1.67,2.14
MCO,MIA,31990,310.6,,5.89,6.12
MCO,MKE,442,1715.56,,0.81,-5.86
MCO,MLB,395,75.64,,4.77,5.93
MCO,MSP,4660,2108.24,,3.1,1.86
MCO,MSY,6684,885.14,,3.42,3.64
MCO,ORD,12989,1617.39,,8.34,8.99
MCO,ORF,106,1054.12,,9.77,12.94
MCO,PBI,12459,228.53,,7.4,8.82
MCO,PHL,15158,1385.64,,8.1,8.35
MCO,PHX,267,2974.06,,7.68,2.09
MCO,PIE,1,146.45,,25.0,37.0
MCO,PIT,10677,1342.19,,5.51,7.49
MCO,PNS,4188,611.55,,3.87,4.16
MCO,PVD,797,1726.82,,11.19,13.33
MCO,RDU,5650,859.39,,3.53,2.84
MCO,RSW,8720,214.04,,8.36,8.39
MCO,SFO,1126,3934.84,,5.91,-3.35
MCO,SJU,4507,1913.51,,6.11,5.66
MCO,SLC,2758,3104.42,,5.16,4.21
MCO,SRQ,6876,167.37,,6.52,6.68
MCO,STL,8278,1416.22,,6.04,5.43
MCO,STT,297,2008.46,,5.33,4.88
MCO,SYR,1527,1694.64,,10.38,6.85
MCO,TLH,7313,365.32,,3.37,3.7
MCO,TPA,9335,128.75,,6.5,5.48
MDT,ABE,1993,123.92,,6.72,2.67
MDT,ATL,1306,996.18,,5.27,5.59
MDT,AVP,220,154.5,,14.75,13.61
MDT,BOS,1248,539.13,,11.04,12.74
MDT,BWI,573,112.65,,3.89,6.79
MDT,CLT,2446,664.66,,2.76,4.48
MDT,DTW,5199,595.46,,0.29,0.31
MDT,FLL,1,1598.07,,225.0,260.0
MDT,IAD,3,151.28,,9.0,-3.67
MDT,ITH,31,255.89,,1.82,1.79
MDT,LGA,1,252.67,,38.0,37.0
MDT,ORD,11833,955.95,,6.68,5.95
MDT,PHL,4,133.58,,22.0,22.75
MDT,PIT,11080,297.73,,4.53,5.63
MDT,PVD,1,481.19,,61.0,49.0
MDT,RDU,13,511.77,,11.92,27.31
MDT,STL,1874,1179.65,,4.87,7.36
MDW,ATL,1220,949.51,,6.39,2.77
MDW,BDL,182,1250.46,,8.79,-0.57
MDW,BNA,10566,635.69,,7.87,7.14
MDW,BOS,1225,1385.64,,7.79,1.96
MDW,CLE,5922,494.07,,4.61,4.76
MDW,CMH,3709,457.05,,5.2,3.63
MDW,DCA,1920,967.21,,3.84,1.31
MDW,DEN,3273,1440.36,,7.72,7.86
MDW,DET,12118,399.12,,8.28,6.31
MDW,DFW,1681,1282.64,,6.16,1.72
MDW,DSM,1042,492.46,,4.66,1.84
MDW,DTW,20130,368.54,,6.01,5.76
MDW,EVV,527,416.82,,2.52,7.7
MDW,EWR,576,1144.24,,7.9,6.64
MDW,FLL,538,1876.49,,11.08,8.31
MDW,IAD,69,928.59,,5.05,-0.55
MDW,IND,1118,260.71,,2.16,-13.4
MDW,JAX,7,1366.33,,32.71,47.14
MDW,LAS,1274,2447.81,,9.9,3.61
MDW,LAX,1302,2816.34,,9.46,1.88
MDW,LGA,2998,1166.77,,6.63,2.71
MDW,MCI,16617,651.78,,6.98,3.7
MDW,MCO,3410,1591.64,,5.57,2.96
MDW,MEM,397,772.48,,5.84,14.2
MDW,MIA,410,1902.24,,9.87,11.16
MDW,MSP,10114,561.66,,2.7,3.3
MDW,MSY,427,1327.71,,10.39,7.68
MDW,OMA,829,680.75,,7.13,5.65
MDW,PBI,515,1815.34,,7.89,6.39
MDW,PHL,2832,1075.04,,6.4,6.55
MDW,PHX,779,2323.89,,9.29,3.91
MDW,PIT,6492,646.95,,3.16,7.75
MDW,RSW,623,1778.32,,8.3,7.65
MDW,SDF,509,436.13,,2.17,1.49
MDW,SNA,278,2785.77,,8.88,7.22
MDW,SRQ,403,1665.67,,8.94,2.51
MDW,STL,25549,403.94,,7.13,5.88
MDW,TPA,925,1604.51,,10.07,10.03
MEM,ATL,21216,534.3,,5.88,7.29
MEM,AUS,4928,899.62,,3.13,3.14
MEM,BHM,6790,339.57,,3.35,3.68
MEM,BNA,13006,321.87,,2.41,1.71
MEM,BOS,4419,1833.04,,9.65,9.57
MEM,BTR,5201,513.38,,1.59,0.96
MEM,BWI,413,1266.55,,5.19,7.18
MEM,CHA,2585,436.13,,2.95,1.69
MEM,CLE,687,1001.01,,4.95,5.46
MEM,CLT,5908,823.98,,3.75,3.22
MEM,CMH,981,833.64,,4.13,6.18
MEM,CVG,4487,648.56,,4.38,5.21
MEM,DCA,5800,1226.32,,6.08,4.86
MEM,DEN,3643,1403.34,,7.14,5.21
MEM,DFW,20034,695.23,,4.83,5.53
MEM,DSM,434,788.58,,6.2,8.51
MEM,DTW,9176,981.7,,4.51,3.26
MEM,EWR,4629,1522.44,,7.01,7.62
MEM,FLL,1298,1369.55,,5.47,5.59
MEM,GPT,3263,521.43,,4.24,3.74
MEM,GRR,701,951.12,,4.49,6.67
MEM,GSP,3480,709.72,,1.77,3.47
MEM,HOU,5162,778.92,,4.71,4.76
MEM,HSV,5456,296.12,,3.34,2.1
MEM,IAD,931,1194.13,,5.13,3.24
MEM,IAH,3099,754.78,,3.59,3.04
MEM,ICT,5162,729.03,,3.06,2.85
MEM,IND,5593,613.16,,3.35,3.85
MEM,JAN,4266,304.17,,5.63,4.96
MEM,JFK,88,1551.4,,8.23,18.44
MEM,LAS,1717,2278.83,,10.86,8.35
MEM,LAX,5556,2605.52,,7.11,6.31
MEM,LGA,6040,1549.79,,8.95,6.5
MEM,LIT,13616,207.6,,5.77,5.53
MEM,MCI,5877,630.86,,3.2,3.22
MEM,MCO,5627,1099.18,,5.14,3.82
MEM,MDW,398,772.48,,7.01,11.91
MEM,MGM,1058,450.62,,4.71,5.92
MEM,MIA,4527,1384.03,,5.35,4.46
MEM,MKE,6364,894.79,,4.32,3.94
MEM,MOB,3610,510.16,,2.68,2.05
MEM,MSN,88,899.62,,5.59,4.84
MEM,MSP,11286,1126.54,,6.27,5.54
MEM,MSY,7020,561.66,,6.06,6.1
MEM,OKC,5164,695.23,,3.36,3.12
MEM,OMA,2805,865.82,,3.05,1.61
MEM,ORD,14150,790.19,,7.83,9.08
MEM,PBI,1242,1322.88,,6.3,6.22
MEM,PFN,534,671.09,,5.57,5.02
MEM,PHL,5287,1406.56,,4.11,2.77
MEM,PHX,2656,2032.6,,7.84,6.02
MEM,PIT,3112,1049.29,,2.11,4.3
MEM,RSW,2004,1227.93,,7.53,6.77
MEM,SAN,136,2521.84,,20.01,7.39
MEM,SAT,4487,1005.84,,3.58,3.53
MEM,SDF,3705,514.99,,2.53,2.18
MEM,SEA,2518,3009.47,,8.15,8.13
MEM,SFO,3946,2908.08,,9.74,5.94
MEM,SHV,3304,458.66,,2.64,3.52
MEM,SNA,40,2562.07,,14.0,21.38
MEM,SRQ,920,1104.01,,7.13,8.45
MEM,STL,8302,411.99,,4.99,4.85
MEM,TPA,5180,1055.73,,4.84,4.7
MEM,TRI,542,703.28,,5.58,-3.66
MEM,TUL,4199,550.39,,2.61,2.31
MEM,TUS,95,1969.83,,11.55,14.56
MEM,TYS,5582,550.39,,2.4,1.95
MEM,VPS,5455,593.85,,3.63,3.1
MFE,DFW,2112,753.17,,3.14,8.27
MFE,HRL,1,59.55,,13.0,21.0
MFE,IAH,8788,508.55,,5.43,8.32
MFR,DEN,92,1551.4,,26.59,23.33
MFR,EUG,1057,196.34,,6.48,3.2
MFR,LAX,360,1013.88,,2.21,-0.35
MFR,RDM,534,251.06,,3.38,4.96
MFR,SFO,6823,529.47,,8.99,8.31
MGM,ATL,8719,236.57,,5.69,6.64
MGM,BTR,1792,492.46,,7.75,7.89
MGM,CLT,767,598.67,,1.33,1.54
MGM,MEM,1096,450.62,,4.41,8.95
MGM,MLU,1769,531.08,,7.48,8.98
MGM,PFN,153,241.4,,-1.61,-6.53
MHT,ALB,245,194.73,,4.9,3.1
MHT,BGR,1016,294.51,,11.6,12.67
MHT,BTV,600,218.87,,7.58,6.75
MHT,EWR,1047,336.35,,8.18,10.32
MHT,IAD,4646,672.7,,5.04,4.99
MHT,ORD,4731,1356.67,,8.9,8.7
MHT,PHL,4980,466.71,,5.41,6.85
MHT,PIT,3592,780.53,,6.96,8.4
MIA,ATL,28152,957.56,,8.1,8.07
MIA,BDL,545,1921.55,,3.9,11.07
MIA,BNA,3481,1297.13,,3.28,1.32
MIA,BOS,10309,2024.55,,11.27,11.26
MIA,BQN,14,1577.15,,-1.14,-8.43
MIA,BWI,5351,1522.44,,8.73,6.22
MIA,CHS,147,788.58,,10.29,11.45
MIA,CLE,3352,1738.09,,5.64,5.94
MIA,CLT,9146,1046.07,,7.65,8.1
MIA,CVG,3812,1525.65,,7.35,9.27
MIA,DAY,2069,1607.73,,7.91,11.84
MIA,DCA,14717,1480.59,,4.83,2.52
MIA,DEN,3022,2750.36,,9.59,10.0
MIA,DFW,17284,1804.07,,5.39,5.29
MIA,DTW,7775,1842.69,,4.03,2.69
MIA,EGE,2,2914.51,,3.0,-0.5
MIA,EWR,15671,1747.74,,11.6,11.65
MIA,EYW,6744,202.78,,5.91,6.25
MIA,FLL,7363,33.8,,7.29,6.39
MIA,GNV,3028,474.76,,5.0,5.41
MIA,HOU,2659,1536.92,,2.22,-1.62
MIA,IAD,5082,1482.2,,4.86,3.99
MIA,IAH,11231,1551.4,,5.59,6.36
MIA,IND,350,1643.14,,4.89,1.82
MIA,ISP,180,1791.2,,3.65,4.35
MIA,JAX,8020,537.52,,4.79,6.18
MIA,JFK,15250,1754.18,,9.92,8.63
MIA,LAX,8935,3769.07,,8.66,5.08
MIA,LGA,21771,1765.45,,9.79,8.48
MIA,MCI,219,2014.89,,4.28,5.14
MIA,MCO,29292,310.6,,5.7,5.87
MIA,MDW,406,1902.24,,9.95,12.44
MIA,MEM,4660,1384.03,,3.69,4.56
MIA,MKE,341,2026.16,,7.65,2.15
MIA,MSP,3613,2415.62,,5.82,5.57
MIA,MSY,8234,1084.7,,3.91,1.2
MIA,ORD,13651,1926.38,,9.44,9.82
MIA,PBI,1905,99.78,,6.44,7.0
MIA,PHL,10068,1630.26,,8.67,9.22
MIA,PHX,1,3173.62,,0.0,42.0
MIA,PIT,4776,1630.26,,8.75,8.29
MIA,RDU,5501,1126.54,,3.34,0.55
MIA,RIC,1,1329.31,,-1.0,
MIA,RSW,587,168.98,,11.99,13.77
MIA,SAN,186,3648.37,,1.75,3.11
MIA,SEA,446,4383.84,,1.51,0.01
MIA,SFO,2240,4160.14,,9.13,5.75
MIA,SJC,59,4118.3,,0.58,-5.97
MIA,SJU,16181,1681.76,,5.71,3.37
MIA,SRQ,251,286.46,,10.0,13.64
MIA,STL,7405,1718.78,,4.9,3.97
MIA,STT,2407,1781.54,,7.08,6.6
MIA,STX,1334,1833.04,,7.33,4.34
MIA,TLH,5986,648.56,,3.93,4.95
MIA,TPA,24883,328.31,,4.85,4.97
MKE,ATL,6727,1076.65,,5.86,6.09
MKE,BNA,5161,764.44,,2.26,-0.29
MKE,BOS,2777,1384.03,,8.87,7.8
MKE,CLE,4507,527.86,,2.72,5.7
MKE,CLT,2732,1047.68,,2.62,4.96
MKE,CMH,678,532.69,,4.42,5.31
MKE,CVG,2425,511.77,,3.79,4.4
MKE,CWA,390,247.84,,2.81,8.62
MKE,DCA,2730,1020.32,,3.85,1.46
MKE,DEN,4195,1440.36,,5.43,6.88
MKE,DFW,385,1372.77,,2.33,12.9
MKE,DSM,329,500.5,,1.65,6.42
MKE,DTW,13067,383.02,,3.58,4.45
MKE,EWR,341,1166.77,,5.53,-3.9
MKE,GRB,160,172.2,,1.13,-1.07
MKE,GRR,367,193.12,,3.07,-2.15
MKE,IND,2875,383.02,,2.49,4.21
MKE,LAS,203,2452.63,,7.22,5.4
MKE,LAX,2209,2826.0,,8.15,5.79
MKE,LGA,4536,1187.69,,7.87,9.01
MKE,MCI,346,701.67,,8.98,10.22
MKE,MCO,436,1715.56,,6.32,2.03
MKE,MEM,6219,894.79,,2.75,4.0
MKE,MIA,354,2026.16,,3.37,6.31
MKE,MSN,1881,119.09,,3.49,4.3
MKE,MSP,11082,477.97,,4.42,4.47
MKE,OMA,572,685.58,,4.2,6.52
MKE,ORD,20432,107.83,,4.01,5.3
MKE,PHL,1550,1110.44,,4.75,1.87
MKE,PHX,1082,2349.64,,6.98,0.67
MKE,PIT,5593,693.63,,3.06,5.29
MKE,RST,1,387.85,,2.0,2.0
MKE,SEA,643,2726.22,,4.58,6.35
MKE,SFO,1468,2969.23,,13.36,11.71
MKE,STL,9187,510.16,,4.48,5.6
MKE,TPA,371,1730.04,,2.53,0.72
MLB,ATL,9722,712.94,,4.13,4.12
MLB,BWI,362,1282.64,,0.11,4.03
MLB,CLT,3882,788.58,,2.62,2.59
MLB,DAB,3773,125.53,,4.78,1.86
MLB,EWR,2356,1517.61,,10.37,10.71
MLB,JAX,426,283.24,,0.62,-0.26
MLB,JFK,156,1525.65,,12.1,9.31
MLB,LGA,76,1536.92,,7.09,22.59
MLB,MCO,142,75.64,,8.04,3.66
MLB,MIA,248,259.1,,7.91,17.68
MLB,PBI,2,165.76,,-25.5,-17.0
MLB,PHL,108,1396.91,,2.25,8.69
MLB,RDU,3454,880.31,,1.15,1.67
MLB,RSW,59,206.0,,2.08,8.17
MLB,TPA,71,186.68,,4.54,15.94
MLI,CID,3668,111.04,,4.06,5.12
MLI,DEN,3478,1208.61,,6.23,4.74
MLI,FSD,723,564.88,,1.19,2.47
MLI,LNK,74,529.47,,2.26,2.97
MLI,MCI,678,429.69,,5.51,7.21
MLI,MKE,1,271.98,,-13.0,-20.0
MLI,MSP,863,440.96,,2.74,3.11
MLI,OMA,1199,450.62,,3.52,4.19
MLI,PHX,196,2092.14,,7.2,-4.99
MLI,PIA,1949,111.04,,4.22,3.96
MLI,STL,6529,300.95,,3.33,3.2
MLI,SUX,692,498.9,,6.01,7.05
MLU,ATL,1777,720.98,,8.6,9.46
MLU,DFW,3534,471.54,,9.9,10.7
MLU,JAN,1833,186.68,,23.73,5.51
MLU,PNS,1791,513.38,,3.28,3.37
MLU,SHV,3576,168.98,,5.06,5.53
MOB,ATL,15210,486.02,,7.72,9.15
MOB,BHM,1,347.62,,11.0,5.0
MOB,BNA,5212,619.6,,1.63,0.3
MOB,BTR,1341,280.03,,10.1,9.13
MOB,CLT,1654,846.51,,1.49,0.94
MOB,DFW,2788,869.04,,4.79,6.57
MOB,GPT,44,85.3,,-2.76,2.02
MOB,HSV,1,460.27,,26.0,24.0
MOB,IAH,1633,687.19,,3.43,7.58
MOB,JAN,1906,251.06,,1.51,0.34
MOB,MEM,4251,510.16,,1.24,1.46
MOB,MLU,1793,413.6,,13.26,13.27
MOB,MSY,3,207.6,,33.33,45.33
MOB,PNS,1077,104.61,,9.17,9.36
MOB,SHV,2591,564.88,,7.02,9.12
MOT,BIS,4977,168.98,,0.8,-2.7
MOT,DEN,3,972.04,,-1.0,-41.67
MOT,MSP,4323,722.59,,1.28,5.39
MRY,LAX,3663,429.69,,1.73,0.92
MRY,SFO,5567,123.92,,8.21,8.64
MSN,DEN,485,1329.31,,4.22,-0.95
MSN,DTW,6901,502.11,,1.87,2.41
MSN,GRB,672,178.64,,-1.96,-3.67
MSN,GRR,108,312.21,,5.64,9.27
MSN,LSE,19,175.42,,2.74,14.42
MSN,MEM,89,899.62,,0.74,5.36
MSN,MKE,1920,119.09,,1.07,3.65
MSN,MSP,7121,366.93,,1.71,2.46
MSN,ORD,11347,175.42,,4.8,4.71
MSN,PIT,950,811.11,,1.93,11.24
MSN,STL,2611,495.68,,4.08,5.4
MSO,BIL,252,444.18,,10.17,2.81
MSO,BZN,2947,259.1,,6.15,1.96
MSO,DEN,424,1092.74,,2.56,9.81
MSO,FCA,249,156.11,,10.69,4.97
MSO,GTF,4988,215.65,,2.64,3.08
MSO,MSP,105,1630.26,,2.35,-8.62
MSO,SLC,3572,701.67,,5.68,7.05
MSP,ABQ,175,1578.76,,7.72,-0.82
MSP,ANC,1012,4052.32,,11.73,12.28
MSP,ATL,12226,1458.06,,5.38,6.41
MSP,ATW,1060,379.8,,4.28,4.68
MSP,AZO,2070,685.58,,4.93,6.24
MSP,BDL,3427,1689.81,,3.86,2.59
MSP,BIL,5178,1203.79,,6.05,6.8
MSP,BIS,6228,621.21,,4.57,6.03
MSP,BNA,3797,1118.49,,2.7,4.75
MSP,BOS,8495,1808.9,,11.74,9.98
MSP,BUF,765,1181.26,,2.68,0.88
MSP,BWI,3607,1506.34,,6.12,4.34
MSP,BZN,395,1406.56,,7.85,8.93
MSP,CID,4397,355.66,,2.9,3.5
MSP,CLE,10910,1001.01,,3.75,5.41
MSP,CLT,3789,1496.69,,6.63,6.86
MSP,CMH,3657,1009.06,,3.98,4.46
MSP,CVG,8986,959.17,,3.42,4.45
MSP,CWA,999,281.63,,5.78,7.61
MSP,DAY,3957,923.76,,2.2,2.41
MSP,DCA,10422,1498.3,,6.64,5.11
MSP,DEN,22488,1094.35,,5.92,6.72
MSP,DFW,15173,1371.16,,4.0,4.75
MSP,DLH,8072,231.74,,3.27,2.38
MSP,DSM,7067,373.37,,2.74,2.75
MSP,DTW,17616,849.73,,7.99,6.91
MSP,EAU,1622,136.79,,3.27,2.85
MSP,EWR,9150,1622.21,,9.15,9.05
MSP,FAR,9223,358.88,,4.79,4.69
MSP,FLL,340,2393.09,,7.01,5.85
MSP,FSD,6828,317.04,,3.5,4.33
MSP,GEG,3654,1890.97,,7.08,7.52
MSP,GFK,6081,457.05,,4.13,4.75
MSP,GRB,5494,405.55,,4.28,3.98
MSP,GRR,5929,656.61,,4.68,5.0
MSP,GTF,3469,1427.48,,4.6,4.69
MSP,HDN,366,1245.63,,7.3,7.53
MSP,HNL,3,6392.3,,,
MSP,HOU,1806,1701.07,,3.72,6.45
MSP,HPN,198,1643.14,,3.89,-3.88
MSP,IAD,3415,1461.28,,3.59,2.38
MSP,IAH,5183,1664.06,,2.44,5.44
MSP,IND,6880,809.5,,4.08,5.58
MSP,JFK,2535,1654.4,,8.37,8.75
MSP,LAS,7835,2092.14,,6.17,4.82
MSP,LAX,10719,2471.95,,10.0,8.49
MSP,LGA,11703,1641.53,,8.48,7.65
MSP,LSE,5310,193.12,,2.81,4.44
MSP,MCI,8430,632.47,,4.26,4.89
MSP,MCO,4904,2108.24,,6.89,5.75
MSP,MDW,10022,561.66,,3.62,3.76
MSP,MEM,11968,1126.54,,4.93,4.94
MSP,MIA,3545,2415.62,,7.92,7.76
MSP,MKE,9852,477.97,,7.37,7.28
MSP,MLI,828,440.96,,6.53,4.62
MSP,MOT,4171,722.59,,3.34,4.71
MSP,MSN,6788,366.93,,6.72,6.81
MSP,MSO,101,1630.26,,8.33,22.95
MSP,MSY,105,1673.71,,0.4,-4.66
MSP,OAK,296,2539.54,,5.62,-2.2
MSP,OMA,7391,453.83,,4.9,5.91
MSP,ONT,2950,2404.35,,6.19,3.27
MSP,ORD,51245,537.52,,7.41,7.15
MSP,PBI,28,2335.15,,8.33,6.31
MSP,PDX,4967,2294.92,,6.67,6.25
MSP,PHL,7637,1577.15,,6.8,5.68
MSP,PHX,12652,2053.52,,7.84,5.69
MSP,PIT,9064,1168.38,,4.64,6.64
MSP,RAP,3482,788.58,,4.54,5.24
MSP,RNO,1165,2262.73,,5.45,6.71
MSP,RST,8498,122.31,,3.32,4.23
MSP,RSW,1039,2278.83,,6.86,4.32
MSP,SAN,5391,2465.51,,7.49,6.43
MSP,SAT,1,1765.45,,-1.0,15.0
MSP,SDF,1377,970.43,,1.41,2.22
MSP,SEA,8991,2251.47,,10.35,10.55
MSP,SFO,10409,2557.24,,12.43,10.08
MSP,SJC,1899,2536.32,,6.71,2.41
MSP,SLC,12517,1594.86,,6.78,8.16
MSP,SMF,3450,2442.98,,6.88,5.06
MSP,SNA,5027,2449.42,,6.96,5.78
MSP,SRQ,20,2161.34,,8.1,4.05
MSP,STL,17954,722.59,,4.29,3.85
MSP,TPA,4362,2103.41,,6.28,4.9
MSP,TUS,2171,2088.92,,4.53,3.39
MSY,ATL,17772,683.97,,6.55,6.68
MSY,AUS,268,716.16,,7.41,7.83
MSY,BHM,8723,516.6,,6.19,3.34
MSY,BNA,5108,758.0,,1.94,1.49
MSY,BTR,449,104.61,,4.38,2.66
MSY,BWI,1841,1606.12,,5.53,3.26
MSY,CLE,1505,1475.76,,2.92,2.64
MSY,CLT,6796,1047.68,,3.51,3.11
MSY,CVG,7146,1126.54,,3.61,5.08
MSY,DAL,4134,703.28,,5.26,4.5
MSY,DCA,2103,1559.45,,4.94,5.57
MSY,DEN,7729,1709.12,,6.25,6.27
MSY,DFW,20501,720.98,,5.9,8.09
MSY,DTW,1871,1490.25,,-0.04,-1.85
MSY,EWR,5235,1878.1,,10.71,9.93
MSY,FLL,592,1083.09,,7.02,-7.59
MSY,HOU,26979,487.63,,5.47,3.25
MSY,IAD,4920,1535.31,,3.17,1.4
MSY,IAH,16908,490.85,,5.25,6.77
MSY,IND,181,1139.41,,1.09,-8.43
MSY,JAN,349,257.49,,12.36,11.88
MSY,JAX,552,825.59,,10.68,8.56
MSY,JFK,2880,1902.24,,8.35,7.22
MSY,LAX,4030,2689.21,,5.51,2.11
MSY,LGA,4319,1903.85,,10.83,12.92
MSY,MCO,6635,885.14,,5.23,6.62
MSY,MDW,440,1327.71,,9.39,5.31
MSY,MEM,7122,561.66,,1.34,1.37
MSY,MIA,8290,1084.7,,3.98,2.41
MSY,MOB,1,207.6,,,
MSY,MSP,106,1673.71,,0.11,1.36
MSY,ORD,9088,1347.02,,7.52,7.84
MSY,PHL,2556,1750.96,,9.09,7.58
MSY,PHX,93,2093.75,,0.11,-15.33
MSY,PIT,4731,1477.37,,5.59,5.52
MSY,SAT,1890,796.62,,17.59,19.7
MSY,SFO,1555,3075.45,,7.9,5.45
MSY,SLC,2549,2298.14,,6.46,6.04
MSY,STL,6982,972.04,,4.72,4.77
MSY,TPA,2721,783.75,,5.73,-0.48
MTJ,IAH,2,1490.25,,22.0,10.5
MYR,BWI,2856,642.13,,3.93,4.84
MYR,CAE,3,204.39,,-4.33,-0.33
MYR,CHS,3,135.18,,16.33,27.0
MYR,CLT,10100,251.06,,4.42,6.02
MYR,DAY,26,836.86,,0.56,-1.96
MYR,GSO,205,283.24,,8.96,8.67
MYR,JAX,3,439.35,,19.0,38.67
MYR,MIA,1,883.53,,54.0,52.0
MYR,PHL,21,761.22,,16.55,14.65
MYR,PIT,542,766.05,,5.5,4.55
MYR,RDU,3278,244.62,,0.57,1.07
MYR,RIC,87,449.01,,15.29,10.23
MYR,SAV,1,273.59,,0.0,16.0
OAJ,BWI,931,489.24,,3.95,4.99
OAJ,CLT,5250,307.38,,3.48,3.53
OAK,BUR,22180,523.04,,3.42,-1.61
OAK,CMH,1,3395.71,,7.0,19.0
OAK,CPR,1,1454.84,,-1.0,19.0
OAK,DEN,7865,1540.14,,6.76,6.54
OAK,DFW,7340,2343.2,,5.36,5.63
OAK,HNL,73,3876.9,,15.95,17.43
OAK,LAS,7371,655.0,,3.85,3.5
OAK,LAX,23276,542.35,,5.44,5.75
OAK,LGB,6542,568.1,,3.35,5.28
OAK,MSP,297,2539.54,,1.58,1.13
OAK,ONT,16745,580.97,,4.64,3.24
OAK,ORD,7030,2953.14,,8.39,8.44
OAK,PDX,8529,873.87,,2.98,1.79
