Origin,Dest,flight_count,avg_distance,avg_air_time,avg_dep_delay,avg_arr_delay
ADQ,ANC,3625,405.55,40.11,8.69,9.05
ADQ,BET,6,630.86,60.25,13.5,23.25
AGS,ATL,3809,230.14,34.77,4.48,3.46
AGS,CHS,1,186.68,,,
AGS,SAV,545,154.5,21.14,5.49,3.93
AKN,ANC,903,465.1,44.16,7.66,6.89
AKN,DLG,801,114.26,19.14,10.08,9.6
ALB,ATL,5338,1371.16,126.31,9.77,8.61
ALB,BDL,4,128.75,21.25,11.75,19.75
ALB,BOS,1055,233.35,37.3,11.08,5.72
ALB,BWI,6362,463.49,55.58,9.44,6.55
ALB,CLT,2417,1039.63,105.2,2.71,3.68
ALB,CVG,4702,1002.62,99.74,2.45,0.05
ALB,DCA,3835,511.77,60.97,4.56,4.9
ALB,DTW,7457,785.36,80.36,4.6,1.78
ALB,JFK,2626,233.35,42.74,5.78,5.34
ALB,LAS,969,3600.09,301.93,9.06,-3.05
ALB,LGA,1,218.87,31.0,-20.0,-21.0
ALB,MCO,4373,1726.82,156.21,4.77,-0.2
ALB,ORD,10680,1163.55,112.62,6.88,6.51
ALB,PHL,9082,341.18,50.52,6.25,7.85
ALB,PIT,7223,590.63,63.32,4.5,5.22
ALB,PVD,1,226.92,29.0,6.0,8.0
ALB,PWM,788,300.95,32.8,2.78,4.06
AMA,ABQ,3408,445.79,44.38,10.5,8.71
AMA,DAL,13354,521.43,49.5,8.71,7.38
AMA,DFW,8302,503.72,54.95,3.88,1.98
AMA,LAS,1825,1219.88,107.6,1.4,-3.27
ANC,ADQ,3630,405.55,43.29,9.69,9.6
ANC,AKN,1691,465.1,47.04,11.38,10.28
ANC,ATL,338,5499.11,385.39,4.61,-1.52
ANC,BET,5597,642.13,60.03,10.01,9.93
ANC,CDV,1813,257.49,32.51,13.43,12.14
ANC,DEN,247,3872.07,279.07,5.88,3.4
ANC,DFW,5,4897.22,349.2,3.0,-10.6
ANC,DLG,787,529.47,51.12,14.53,14.39
ANC,DTW,726,4805.49,343.69,6.83,3.18
ANC,DUT,3389,1274.6,113.8,12.0,11.17
ANC,EWR,168,5423.48,378.63,10.19,8.66
ANC,FAI,19360,420.04,40.54,8.21,8.05
ANC,IAH,327,5256.1,371.77,24.42,20.54
ANC,JNU,5916,918.93,81.1,10.84,10.94
ANC,LAX,1453,3773.9,287.31,9.81,4.21
ANC,MSP,4983,4052.32,292.36,6.79,1.06
ANC,OME,2654,867.43,76.82,7.78,6.36
ANC,ORD,1864,4580.18,330.74,7.35,5.37
ANC,OTZ,3766,883.53,77.09,13.51,12.01
ANC,PDX,2874,2481.6,190.64,9.75,8.82
ANC,PHX,472,4105.43,301.83,11.96,8.11
ANC,SCC,1831,1007.45,86.47,9.96,9.27
ANC,SEA,34797,2331.93,180.93,8.45,7.22
ANC,SFO,849,3247.65,257.35,13.0,11.92
ANC,SLC,4243,3419.85,245.67,1.51,-0.83
ANC,STL,604,4725.02,337.65,8.55,5.32
ANC,YAK,3,600.28,54.67,0.0,2.33
APF,MIA,364,154.5,29.39,4.11,7.71
ATL,ABE,3093,1113.66,92.54,9.46,9.21
ATL,ABQ,4821,2042.25,168.16,11.48,8.97
ATL,AGS,4355,230.14,27.89,6.07,7.27
ATL,ALB,5419,1371.16,107.98,12.53,12.79
ATL,ANC,338,5499.11,419.95,17.27,9.99
ATL,AUS,9988,1308.39,114.01,8.13,6.12
ATL,BDL,11009,1382.42,111.98,9.6,8.89
ATL,BHM,15857,215.65,28.17,8.25,8.06
ATL,BNA,15771,344.4,38.44,8.17,8.0
ATL,BOS,24959,1522.44,122.12,13.45,13.12
ATL,BTR,5362,722.59,66.67,8.17,7.1
ATL,BUF,6330,1145.85,92.18,12.42,13.22
ATL,BWI,20687,926.98,79.71,9.31,8.6
ATL,CAE,12954,307.38,32.17,5.81,5.58
ATL,CAK,493,849.73,73.15,3.76,-2.15
ATL,CHS,15407,416.82,40.11,7.62,8.43
ATL,CLE,12536,891.57,79.85,7.01,6.51
ATL,CLT,26598,365.32,40.65,6.16,5.98
ATL,CMH,12703,717.77,64.75,8.07,7.39
ATL,COS,3744,1907.07,158.05,10.07,6.62
ATL,CVG,19085,600.28,60.58,8.63,8.2
ATL,DAB,9210,589.02,52.75,8.7,9.25
ATL,DAY,9678,695.23,63.11,8.27,7.59
ATL,DCA,27073,880.31,76.15,7.09,6.5
ATL,DEN,21282,1929.6,163.82,10.32,7.78
ATL,DFW,47667,1178.04,109.83,9.84,8.84
ATL,DTW,28286,955.95,87.99,8.93,7.5
ATL,EGE,515,2111.45,187.03,8.67,6.48
ATL,ELP,2186,2063.17,168.58,5.27,5.83
ATL,EWR,40499,1198.96,104.54,13.29,11.73
ATL,FLL,18066,935.03,80.25,13.59,12.6
ATL,FWA,273,817.54,69.71,10.82,10.6
ATL,GSO,15306,492.46,48.69,8.62,9.36
ATL,GSP,12323,246.23,29.41,5.66,5.06
ATL,GUC,281,2093.75,183.07,9.87,5.58
ATL,HNL,1185,7245.25,525.94,20.8,10.08
ATL,HOU,8630,1120.1,103.16,7.64,7.67
ATL,HSV,13965,243.01,29.63,6.61,6.21
ATL,IAD,25587,857.78,77.03,9.32,9.41
ATL,IAH,26389,1108.84,100.36,9.62,8.11
ATL,IND,11381,695.23,63.77,6.45,5.9
ATL,JAC,6,2529.88,227.0,11.5,8.67
ATL,JAN,8552,548.78,53.6,10.08,9.47
ATL,JAX,17854,434.52,42.41,9.11,8.99
ATL,JFK,5676,1223.1,100.74,12.2,12.05
ATL,LAS,10338,2811.52,228.52,12.0,10.32
ATL,LAX,15981,3131.78,247.12,15.44,11.86
ATL,LEX,5727,487.63,46.89,8.87,9.0
ATL,LGA,33367,1224.71,102.5,13.63,14.54
ATL,LIT,8228,729.03,67.82,9.46,7.83
ATL,MCI,13920,1113.66,101.47,8.36,7.19
ATL,MCO,25433,648.56,58.02,12.59,11.11
ATL,MDT,2780,996.18,84.7,11.33,10.42
ATL,MDW,3192,949.51,83.83,9.0,7.71
ATL,MEM,24117,534.3,54.71,7.44,7.36
ATL,MGM,4167,236.57,29.38,7.46,6.96
ATL,MHT,1543,1532.09,120.64,7.63,5.68
ATL,MIA,29845,957.56,82.17,12.16,11.36
ATL,MKE,6262,1076.65,94.07,7.46,6.65
ATL,MLB,8439,712.94,62.26,7.82,8.11
ATL,MLU,1542,720.98,66.63,8.1,6.96
ATL,MOB,13179,486.02,48.95,8.38,7.46
ATL,MSP,20658,1458.06,132.09,9.12,5.09
ATL,MSY,16930,683.97,67.52,9.0,8.69
ATL,OAK,1030,3427.89,276.49,10.18,13.01
ATL,OKC,5370,1224.71,106.37,18.84,7.3
ATL,OMA,4611,1321.27,113.77,9.89,8.11
ATL,ONT,2392,3057.75,243.61,13.18,10.43
ATL,ORD,48267,975.26,91.93,12.2,12.8
ATL,ORF,13127,830.42,68.61,7.35,6.37
ATL,PBI,14275,877.09,74.06,10.45,10.29
ATL,PDX,3648,3495.49,277.9,14.04,9.51
ATL,PHL,32837,1070.21,94.92,11.46,12.48
ATL,PHX,18572,2554.02,215.19,10.86,8.87
ATL,PIT,19246,846.51,74.23,9.92,7.3
ATL,PNS,12539,437.74,45.33,8.4,8.58
ATL,PSP,30,2961.19,252.97,7.17,-4.3
ATL,PVD,7578,1453.23,113.05,7.77,6.33
ATL,PWM,3334,1652.79,126.09,11.32,5.77
ATL,RDU,17993,572.93,54.13,8.77,8.24
ATL,RIC,12956,774.09,65.34,6.62,6.51
ATL,ROC,4936,1205.4,97.31,13.83,13.25
ATL,RSW,14477,828.81,71.84,9.58,9.1
ATL,SAN,6907,3043.26,245.47,10.7,7.57
ATL,SAT,10537,1406.56,121.03,10.34,7.77
ATL,SAV,15658,346.01,35.74,8.27,8.39
ATL,SDF,12255,516.6,52.7,9.58,9.57
ATL,SEA,5899,3511.58,287.38,11.71,8.32
ATL,SFO,13322,3442.38,277.15,14.71,12.01
ATL,SHV,5313,888.36,81.46,8.68,6.29
ATL,SJC,3975,3405.36,278.15,9.75,5.85
ATL,SJU,8524,2489.65,179.62,10.5,9.02
ATL,SLC,16941,2557.24,209.85,11.03,9.2
ATL,SMF,3471,3366.74,271.34,11.04,8.42
ATL,SNA,4780,3088.32,251.24,7.87,7.47
ATL,SRQ,10941,716.16,62.7,8.28,6.94
ATL,STL,23823,777.31,78.9,8.62,6.79
ATL,STT,2699,2573.33,186.63,8.82,7.86
ATL,SWF,301,1261.72,107.99,10.16,13.56
ATL,SYR,3593,1276.21,101.22,11.97,11.54
ATL,TLH,9904,358.88,36.72,10.92,9.78
ATL,TOL,545,883.53,75.71,11.63,11.8
ATL,TPA,21189,653.39,58.65,12.0,10.44
ATL,TUL,7077,1084.7,95.44,9.72,9.92
ATL,TUS,813,2479.99,204.74,4.46,2.4
ATL,TYS,12412,244.62,28.45,8.23,8.38
ATL,VPS,1428,424.87,41.65,7.85,10.76
AUS,ABQ,1,996.18,90.0,-5.0,-20.0
AUS,ATL,10078,1308.39,107.07,6.57,4.97
AUS,BNA,3497,1216.66,97.87,5.47,1.66
AUS,BOS,132,2732.66,214.67,9.71,3.0
AUS,BWI,910,2159.73,166.9,7.81,-0.56
AUS,CLE,169,1889.37,151.14,-1.32,-1.19
AUS,CVG,2627,1541.75,127.45,4.99,3.59
AUS,DAL,27778,304.17,38.16,6.93,5.91
AUS,DEN,4841,1247.24,107.54,5.51,6.31
AUS,DFW,29441,305.77,38.98,5.18,4.7
AUS,ELP,6892,849.73,75.05,8.61,5.33
AUS,EWR,3014,2420.45,195.43,10.3,4.73
AUS,HOU,21594,238.18,31.15,7.32,6.18
AUS,HRL,1826,439.35,45.93,4.13,2.99
AUS,IAD,1577,2087.31,167.55,8.06,8.19
AUS,IAH,17918,225.31,34.0,3.65,4.83
AUS,LAS,3613,1754.18,152.54,4.56,-0.5
AUS,LAX,4862,1998.8,166.22,4.44,1.51
AUS,LBB,3530,548.78,51.57,8.55,7.03
AUS,MAF,3231,473.15,46.29,7.07,5.52
AUS,MCO,1834,1598.07,125.6,14.09,7.52
AUS,MEM,4922,899.62,79.79,-0.1,-2.34
AUS,MFE,788,449.01,45.99,10.96,12.07
AUS,MIA,457,1776.71,136.53,0.38,2.61
AUS,MSP,3722,1676.93,140.92,0.9,-2.38
AUS,MSY,2,716.16,54.5,9.0,2.0
AUS,ORD,14343,1573.93,131.98,6.62,6.73
AUS,PHX,15155,1403.34,125.77,5.36,3.67
AUS,RDU,1198,1870.05,142.7,6.4,-5.77
AUS,RNO,12,2261.12,201.4,7.67,0.0
AUS,SAN,1211,1873.27,157.57,3.73,-9.44
AUS,SAT,1248,106.22,18.96,2.51,3.25
AUS,SFO,1363,2420.45,211.4,12.27,8.3
AUS,SJC,4740,2375.39,197.62,4.02,2.83
AUS,SLC,2122,1746.13,148.39,4.27,4.02
AUS,STL,6610,1161.94,104.36,3.08,2.33
AUS,TPA,1426,1493.47,118.6,12.19,6.12
AVL,CLT,7356,148.06,24.4,-0.49,0.09
AVP,ALB,1,223.7,26.0,16.0,29.0
AVP,PHL,1818,168.98,29.26,0.86,-0.63
AVP,PIT,6040,391.07,48.75,2.14,2.21
AZO,DTW,3070,181.86,29.46,3.61,3.76
AZO,LAN,634,99.78,16.62,0.28,-0.14
AZO,MSP,1848,685.58,74.84,4.12,0.95
AZO,ORD,3323,196.34,30.47,3.86,2.63
BDL,ATL,10980,1382.42,124.4,6.46,6.15
BDL,BNA,2129,1371.16,126.38,4.05,-5.95
BDL,BOS,7,146.45,26.43,34.14,48.0
BDL,BWI,11513,455.44,51.19,9.97,6.96
BDL,CLE,3199,764.44,84.08,1.33,1.25
BDL,CLT,7558,1036.41,98.6,5.55,6.65
BDL,CMH,132,885.14,83.62,12.28,1.74
BDL,CVG,7212,1063.77,103.47,3.95,2.93
BDL,DCA,5948,503.72,63.78,5.88,5.27
BDL,DEN,1375,2689.21,233.76,6.07,4.61
BDL,DFW,6376,2367.34,206.83,5.24,-2.5
BDL,DTW,8157,881.92,90.64,4.23,2.38
BDL,EWR,570,186.68,34.16,2.28,2.7
BDL,FLL,4827,1887.76,169.67,6.2,2.39
BDL,IAD,5674,524.64,59.01,10.44,10.41
BDL,IAH,1354,2425.28,210.06,0.46,-2.09
BDL,JFK,2547,170.59,36.27,7.45,6.74
BDL,LAS,589,3698.26,307.62,9.49,0.38
BDL,LAX,607,4066.8,330.5,3.63,-0.78
BDL,LGA,1,162.54,28.0,29.0,55.0
BDL,MCO,12833,1689.81,150.96,5.68,0.57
BDL,MDW,2242,1250.46,122.4,7.39,1.36
BDL,MIA,1890,1921.55,161.67,3.54,-0.74
BDL,MSP,5573,1689.81,158.69,2.44,-1.12
BDL,ORD,20828,1260.11,122.27,7.64,7.67
BDL,PBI,4384,1823.38,160.41,6.7,4.94
BDL,PHL,10095,315.43,52.24,8.53,10.3
BDL,PHX,841,3561.47,296.97,7.73,0.77
BDL,PIT,8865,653.39,68.71,5.86,4.59
BDL,PWM,548,271.98,31.64,8.23,8.32
BDL,RDU,1310,856.17,84.59,1.84,-0.69
BDL,SAT,1,2692.43,,-4.0,
BDL,SFO,1245,4224.52,351.51,3.64,4.06
BDL,SJU,2170,2681.16,204.64,4.99,-0.56
BDL,STL,7578,1540.14,147.29,4.89,3.3
BDL,TPA,2983,1787.98,161.63,7.08,4.69
BET,ANC,5602,642.13,57.28,9.85,9.27
BFL,DFW,478,2045.47,158.61,2.89,3.53
BFL,LAX,1669,175.42,34.6,7.01,7.4
BGM,PIT,3253,403.94,47.04,4.88,6.75
BGR,BOS,6000,323.48,47.8,11.46,8.24
BGR,LGA,835,608.33,70.86,13.28,5.39
BGR,PVD,425,402.34,45.59,0.09,-0.97
BGR,PWM,850,175.42,23.75,-0.44,-1.38
BHM,ATL,15821,215.65,33.99,7.1,5.53
BHM,BNA,4895,284.85,34.23,5.83,3.78
BHM,BTR,1228,534.3,49.59,3.62,2.87
BHM,BWI,5116,1097.57,94.04,9.26,5.83
BHM,CLT,8346,564.88,55.69,1.41,2.18
BHM,CVG,4229,637.3,68.54,2.38,0.86
BHM,DFW,5445,960.78,97.76,4.09,5.15
BHM,DTW,3084,1005.84,92.91,1.72,-2.61
BHM,EWR,107,1367.94,114.95,1.32,5.43
BHM,HOU,3686,917.32,89.78,8.33,3.85
BHM,IAD,524,1026.76,94.0,8.74,14.62
BHM,IAH,3974,904.45,86.27,3.15,2.93
BHM,JAN,3883,339.57,37.37,4.65,4.64
BHM,JAX,1120,587.41,52.99,8.87,3.88
BHM,LAS,752,2603.91,222.19,7.99,-2.24
BHM,MCO,1826,769.26,71.4,6.55,3.68
BHM,MDW,3520,917.32,82.75,11.77,8.84
BHM,MEM,4692,339.57,41.33,0.87,0.21
BHM,MOB,419,347.62,38.23,4.26,4.51
BHM,MSY,11854,516.6,51.9,9.85,7.23
BHM,ORD,1770,939.85,92.26,8.6,6.44
BHM,PHX,1121,2341.59,207.17,2.88,-7.14
BHM,PIT,119,962.39,87.44,0.72,5.59
BHM,SDF,3492,519.82,50.73,9.07,6.54
BHM,STL,1824,659.83,64.57,2.82,0.23
BHM,TPA,3582,740.3,64.47,15.69,13.32
BIL,DEN,3638,732.25,64.68,7.04,6.71
BIL,FCA,265,514.99,56.34,-3.78,-4.46
BIL,GTF,262,284.85,32.95,0.36,3.72
BIL,HLN,65,280.03,32.83,4.98,2.17
BIL,MSP,5598,1203.79,100.89,0.06,-5.16
BIL,SLC,4988,622.81,59.05,3.57,3.45
BIS,MSP,7072,621.21,61.46,1.28,-1.91
BMI,ORD,2335,186.68,28.09,5.79,3.29
BNA,ATL,15746,344.4,42.45,6.24,5.66
BNA,AUS,3465,1216.66,110.25,14.13,8.74
BNA,BDL,2160,1371.16,113.23,7.66,1.99
BNA,BHM,4911,284.85,32.04,9.52,7.74
BNA,BOS,1672,1517.61,124.93,10.46,8.15
BNA,BWI,14856,946.29,80.6,8.03,5.0
BNA,CLE,6356,720.98,66.78,8.06,5.44
BNA,CLT,8765,529.47,51.86,2.13,3.5
BNA,CMH,2684,543.96,55.54,3.19,0.01
BNA,CVG,3014,370.15,45.73,3.86,4.56
BNA,DCA,2464,904.45,79.18,3.04,4.86
BNA,DEN,2558,1630.26,142.35,7.09,5.48
BNA,DFW,17673,1015.49,95.93,4.05,2.03
BNA,DTW,17318,735.47,72.07,5.71,3.35
BNA,EWR,3832,1203.79,112.67,8.19,4.48
BNA,FLL,1368,1276.21,106.65,10.51,6.57
BNA,GUC,2,1810.51,173.0,14.0,26.5
BNA,HOU,11703,1078.26,100.64,10.28,5.07
BNA,IAD,1,872.26,75.0,153.0,165.0
BNA,IAH,4895,1057.34,100.71,4.1,3.04
BNA,ISP,2785,1292.3,110.3,6.08,1.0
BNA,JAX,5430,778.92,67.51,10.82,9.16
BNA,LAS,4926,2555.63,217.46,7.72,-0.48
BNA,LAX,8078,2891.98,241.86,5.76,-3.95
BNA,LGA,5198,1229.54,105.04,7.87,11.01
BNA,MCI,6750,790.19,78.95,8.76,3.18
BNA,MCO,11031,991.35,84.71,11.26,5.03
BNA,MDW,15027,635.69,62.04,9.71,7.72
BNA,MEM,4905,321.87,39.96,3.27,1.18
BNA,MHT,2407,1509.56,117.58,10.56,3.54
BNA,MIA,1794,1297.13,107.08,1.96,2.06
BNA,MSP,6172,1118.49,108.43,4.21,-0.25
BNA,MSY,5161,758.0,69.51,9.51,6.73
BNA,OAK,1824,3152.7,261.89,13.19,1.79
BNA,ONT,1025,2817.95,235.6,4.92,-6.19
BNA,ORD,11113,658.22,72.53,8.76,9.8
BNA,PBI,1146,1219.88,103.49,5.73,0.92
BNA,PHL,5075,1086.3,100.02,6.26,8.75
BNA,PHX,4669,2330.32,202.97,8.63,-1.39
BNA,PIT,6731,743.52,69.65,1.76,2.27
BNA,PVD,3543,1459.67,115.07,7.62,2.6
BNA,RDU,6128,712.94,66.13,10.84,7.97
BNA,SAN,2387,2817.95,235.82,12.78,-0.12
BNA,SAT,1825,1322.88,118.14,24.44,18.34
BNA,SDF,1752,243.01,31.39,-0.49,-0.06
BNA,SEA,1367,3181.67,273.75,4.52,-6.24
BNA,STL,8924,436.13,52.35,3.85,3.51
BNA,TPA,6998,984.92,83.7,9.61,5.61
BOI,DEN,6258,1044.46,84.95,3.43,3.43
BOI,DFW,419,2047.08,151.6,9.2,2.0
BOI,GEG,5188,461.88,45.2,8.99,6.94
BOI,LAS,3626,836.86,84.01,7.54,3.13
BOI,LAX,2,1084.7,95.5,0.0,-28.5
BOI,MSP,4268,1837.87,143.48,3.71,-0.49
BOI,OAK,1669,822.37,78.04,8.32,2.32
BOI,ORD,2152,2312.62,172.37,9.13,8.51
BOI,PDX,5331,553.61,55.78,8.27,5.44
BOI,PHX,2074,1182.86,102.82,4.04,-0.41
BOI,RNO,5250,539.13,50.89,5.66,2.75
BOI,SEA,5241,642.13,67.77,8.25,5.51
BOI,SFO,5823,840.08,84.32,19.49,16.85
BOI,SLC,11485,468.32,44.75,4.55,3.45
BOS,ALB,1055,233.35,39.15,22.6,18.42
BOS,ATL,23010,1522.44,137.44,12.05,10.16
BOS,AUS,132,2732.66,227.2,4.05,-16.31
BOS,BDL,3,146.45,28.0,40.0,70.0
BOS,BGR,5998,323.48,42.7,16.61,12.03
BOS,BNA,1670,1517.61,142.62,14.78,11.15
BOS,BTV,1775,291.29,45.19,19.3,13.34
BOS,BUF,2861,637.3,67.86,12.41,11.31
BOS,BWI,12549,595.46,64.48,10.64,9.08
BOS,CLE,7447,906.06,93.92,7.45,5.52
BOS,CLT,14998,1171.6,110.74,10.58,9.01
BOS,CMH,5212,1029.98,100.72,12.67,12.01
BOS,CVG,10821,1210.22,115.22,10.04,7.27
BOS,DCA,34283,642.13,73.01,4.0,1.61
BOS,DEN,10152,2822.78,240.0,8.78,6.5
BOS,DFW,23663,2513.79,218.12,8.41,1.14
BOS,DTW,14430,1017.1,99.82,7.38,3.9
BOS,EWR,29917,321.87,51.53,12.05,11.57
BOS,FLL,10940,1990.75,180.27,11.32,8.29
BOS,GGG,1,2362.51,,4.0,
BOS,HPN,3773,267.15,43.85,10.72,8.92
BOS,IAD,27605,664.66,72.3,8.39,8.64
BOS,IAH,9366,2570.12,222.24,6.83,5.54
BOS,IND,105,1314.83,129.32,19.72,9.81
BOS,ISP,3934,246.23,40.93,12.07,8.79
BOS,JFK,12649,300.95,45.55,16.45,15.31
BOS,LAS,4455,3831.84,315.82,13.48,9.66
BOS,LAX,15787,4201.99,340.92,7.88,2.63
BOS,LGA,42465,297.73,44.38,1.05,0.08
BOS,MCO,19879,1804.07,161.03,9.95,5.04
BOS,MEM,4018,1833.04,163.3,6.11,2.07
BOS,MIA,8885,2024.55,171.85,13.59,6.62
BOS,MSP,12343,1808.9,163.96,8.06,3.6
BOS,ORD,47570,1395.3,132.95,11.11,10.22
BOS,ORF,2625,753.17,74.81,17.87,14.91
BOS,PBI,6108,1926.38,169.78,13.21,10.47
BOS,PDX,198,4082.9,339.07,2.67,-8.61
BOS,PHL,33518,450.62,63.11,10.71,10.91
BOS,PHX,5757,3701.48,310.51,11.85,7.22
BOS,PIT,15235,798.23,80.93,11.03,8.08
BOS,PWM,3722,152.89,24.59,13.11,9.17
BOS,RDU,3653,984.92,95.21,11.09,6.88
BOS,RIC,2793,762.83,79.24,17.88,14.5
BOS,ROC,2903,552.0,68.65,15.43,13.66
BOS,RSW,4442,2010.07,185.16,7.0,3.62
BOS,SAN,1991,4164.97,341.07,12.0,2.94
BOS,SEA,2355,4016.91,338.24,8.66,0.9
BOS,SFO,16123,4351.66,355.74,9.65,5.12
BOS,SJC,4290,4327.52,356.79,8.76,3.23
BOS,SJU,6629,2694.04,210.34,9.98,6.53
BOS,SLC,5161,3387.66,286.95,8.53,5.46
BOS,SRQ,50,1963.39,179.39,14.82,24.31
BOS,STL,10526,1683.37,157.68,8.33,7.72
BOS,STT,373,2724.61,209.93,11.58,3.66
BOS,SYR,521,424.87,67.51,21.76,18.58
BOS,TPA,9370,1907.07,173.35,13.5,10.18
BPT,DFW,2112,434.52,67.08,2.22,0.16
BQN,EWR,522,2550.8,214.41,-1.31,-4.74
BRO,IAH,1013,495.68,52.49,1.2,0.93
BRW,ANC,745,1166.77,96.97,9.6,8.4
BRW,FAI,3731,809.5,70.42,8.78,7.66
BTR,ATL,5347,722.59,69.34,10.58,9.28
BTR,BHM,1229,534.3,47.2,1.92,1.53
BTR,DFW,7775,616.38,75.35,4.44,3.11
BTR,IAH,423,407.16,49.22,2.07,3.9
BTR,JAN,1177,222.09,26.75,2.44,2.52
BTR,MEM,2957,513.38,54.3,-0.27,-3.45
BTR,MOB,2477,280.03,29.55,5.89,6.46
BTR,ORD,898,1303.57,117.42,7.12,4.34
BTV,BOS,1776,291.29,46.04,11.55,8.22
BTV,ORD,4619,1227.93,114.96,10.29,10.15
BTV,PHL,5475,540.74,65.61,6.54,7.84
BTV,PIT,3577,730.64,76.77,3.6,2.78
BTV,PWM,67,246.23,28.03,-16.82,-26.54
BUF,ATL,6354,1145.85,104.24,8.59,6.93
BUF,BOS,2824,637.3,62.54,7.3,11.78
BUF,BWI,5418,452.22,51.29,5.95,1.42
BUF,CLE,293,308.99,42.71,10.33,15.12
BUF,CLT,5304,878.7,88.24,6.65,6.86
BUF,CVG,2860,659.83,68.96,3.0,0.88
BUF,DCA,3876,476.36,51.94,6.12,6.28
BUF,DFW,701,1950.52,164.64,0.87,-6.96
BUF,DTW,8611,386.24,46.39,1.26,0.61
BUF,EWR,6441,453.83,54.13,11.01,11.07
BUF,IAD,4,457.05,47.25,-5.0,-26.25
BUF,JFK,1481,484.41,80.49,18.57,18.56
BUF,LAS,815,3197.76,266.65,3.78,-9.86
BUF,LGA,8176,469.93,55.18,11.84,11.7
BUF,MCO,2292,1627.04,137.19,3.87,-6.47
BUF,MSP,2378,1181.26,116.19,3.58,1.82
BUF,ORD,15837,761.22,77.78,8.45,8.75
BUF,PHL,9053,449.01,56.3,8.79,10.12
BUF,PHX,815,3077.06,261.36,4.03,-10.47
BUF,PIT,7263,299.34,40.73,4.7,4.4
BUF,ROC,1335,88.51,16.33,4.98,3.97
BUF,TPA,12,1696.24,142.17,21.0,10.58
BUR,DEN,3609,1367.94,109.54,1.81,1.35
BUR,DFW,3660,1981.1,153.84,2.79,1.84
BUR,LAS,21091,358.88,40.65,9.07,7.85
BUR,OAK,25458,523.04,52.11,8.52,7.23
BUR,PDX,5285,1314.83,113.43,8.63,6.94
BUR,PHX,20831,593.85,62.78,8.54,8.23
BUR,SEA,5236,1507.95,131.23,10.96,11.81
BUR,SFO,19772,524.64,55.33,15.05,14.02
BUR,SJC,14196,476.36,48.4,8.13,6.46
BUR,SMF,16909,576.14,56.34,8.63,6.68
BWI,ABQ,752,2687.6,231.47,5.6,-5.64
BWI,ALB,6360,463.49,51.72,13.63,12.12
BWI,ATL,18933,926.98,90.1,9.59,8.39
BWI,AUS,910,2159.73,189.14,5.16,-3.64
BWI,BDL,11451,455.44,48.34,11.91,9.55
BWI,BHM,5096,1097.57,101.3,11.15,5.86
BWI,BNA,14876,946.29,90.63,11.13,6.11
BWI,BOS,12520,595.46,59.97,8.92,8.93
BWI,BUF,5419,452.22,48.27,8.09,3.25
BWI,CLE,22728,505.33,55.53,9.25,8.93
